query_id,category,split,legacy_gold_memory_ids,canonical_gold_memory_ids,legacy_gold_count,canonical_gold_count,changed,status
conv-48_qa_23,3,dev,conv-48_session_3_D3:11;conv-48_session_2_D2:30,conv-48_session_3_D3:11;conv-48_session_2_D2:30,2,2,False,mapped
conv-48_qa_24,1,dev,conv-48_session_4_D4:14;conv-48_session_14_D14:3;conv-48_session_14_D14:15,conv-48_session_4_D4:14;conv-48_session_14_D14:3;conv-48_session_14_D14:15,3,3,False,mapped
conv-48_qa_25,4,dev,conv-48_session_4_D4:21;conv-48_session_4_D4:23,conv-48_session_4_D4:21;conv-48_session_4_D4:23,2,2,False,mapped
conv-48_qa_26,2,dev,conv-48_session_4_D4:23,conv-48_session_4_D4:23,1,1,False,mapped
conv-48_qa_27,2,dev,conv-48_session_4_D4:33,conv-48_session_4_D4:33,1,1,False,mapped
conv-48_qa_28,3,dev,conv-48_session_4_D4:33,conv-48_session_4_D4:33,1,1,False,mapped
conv-48_qa_29,2,dev,conv-48_session_5_D5:1,conv-48_session_5_D5:1,1,1,False,mapped
conv-48_qa_30,2,dev,conv-48_session_6_D6:1,conv-48_session_6_D6:1,1,1,False,mapped
conv-48_qa_31,2,dev,conv-48_session_6_D6:8,conv-48_session_6_D6:8,1,1,False,mapped
conv-48_qa_32,2,dev,conv-48_session_6_D6:10,conv-48_session_6_D6:10,1,1,False,mapped
conv-48_qa_33,4,dev,conv-48_session_7_D7:7,conv-48_session_7_D7:7,1,1,False,mapped
conv-48_qa_34,2,dev,conv-48_session_7_D7:7,conv-48_session_7_D7:7,1,1,False,mapped
conv-48_qa_35,2,dev,conv-48_session_7_D7:18,conv-48_session_7_D7:18,1,1,False,mapped
conv-48_qa_36,3,dev,conv-48_session_8_D8:2;conv-48_session_13_D13:5;conv-48_session_21_D21:6;conv-48_session_21_D21:8;conv-48_session_22_D22:6;conv-48_session_22_D22:14;conv-48_session_24_D24:2;conv-48_session_24_D24:14;conv-48_session_25_D25:5;conv-48_session_26_D26:6,conv-48_session_8_D8:2;conv-48_session_13_D13:5;conv-48_session_21_D21:6;conv-48_session_21_D21:8;conv-48_session_22_D22:6;conv-48_session_22_D22:14;conv-48_session_24_D24:2;conv-48_session_24_D24:14;conv-48_session_25_D25:5;conv-48_session_26_D26:6,10,10,False,mapped
conv-48_qa_37,2,dev,conv-48_session_8_D8:8,conv-48_session_8_D8:8,1,1,False,mapped
conv-48_qa_38,2,dev,conv-48_session_9_D9:5,conv-48_session_9_D9:5,1,1,False,mapped
conv-48_qa_39,1,dev,conv-48_session_10_D10:4;conv-48_session_10_D10:5;conv-48_session_10_D10:6;conv-48_session_10_D10:13;conv-48_session_18_D18:3,conv-48_session_10_D10:4;conv-48_session_10_D10:5;conv-48_session_10_D10:6;conv-48_session_10_D10:13;conv-48_session_18_D18:3,5,5,False,mapped
conv-48_qa_40,3,dev,conv-48_session_10_D10:17,conv-48_session_10_D10:17,1,1,False,mapped
conv-48_qa_41,1,dev,conv-48_session_11_D11:4;conv-48_session_11_D11:7;conv-48_session_28_D28:16;conv-48_session_28_D28:18,conv-48_session_11_D11:4;conv-48_session_11_D11:7;conv-48_session_28_D28:16;conv-48_session_28_D28:18,4,4,False,mapped
conv-48_qa_42,4,dev,conv-48_session_11_D11:8;conv-48_session_11_D11:10,conv-48_session_11_D11:8;conv-48_session_11_D11:10,2,2,False,mapped
conv-48_qa_43,2,dev,conv-48_session_12_D12:1,conv-48_session_12_D12:1,1,1,False,mapped
conv-48_qa_44,2,dev,conv-48_session_12_D12:1,conv-48_session_12_D12:1,1,1,False,mapped
conv-48_qa_45,2,dev,conv-48_session_13_D13:1,conv-48_session_13_D13:1,1,1,False,mapped
conv-48_qa_46,2,dev,conv-48_session_3_D3:1;conv-48_session_12_D12:10;conv-48_session_13_D13:1,conv-48_session_3_D3:1;conv-48_session_12_D12:10;conv-48_session_13_D13:1,3,3,False,mapped
conv-48_qa_47,2,dev,conv-48_session_13_D13:15,conv-48_session_13_D13:15,1,1,False,mapped
conv-48_qa_48,3,dev,conv-48_session_13_D13:15,conv-48_session_13_D13:15,1,1,False,mapped
conv-48_qa_49,4,dev,conv-48_session_13_D13:17,conv-48_session_13_D13:17,1,1,False,mapped
conv-48_qa_50,2,dev,conv-48_session_13_D13:17,conv-48_session_13_D13:17,1,1,False,mapped
conv-48_qa_51,2,dev,conv-48_session_14_D14:4,conv-48_session_14_D14:4,1,1,False,mapped
conv-48_qa_52,2,dev,conv-48_session_16_D16:2,conv-48_session_16_D16:2,1,1,False,mapped
conv-48_qa_53,2,dev,conv-48_session_16_D16:6;conv-48_session_28_D28:26,conv-48_session_16_D16:6;conv-48_session_28_D28:26,2,2,False,mapped
conv-48_qa_54,2,dev,conv-48_session_2_D2:24;conv-48_session_2_D2:28;conv-48_session_16_D16:6,conv-48_session_2_D2:24;conv-48_session_2_D2:28;conv-48_session_16_D16:6,3,3,False,mapped
conv-48_qa_55,2,dev,conv-48_session_2_D2:24;conv-48_session_2_D2:28;conv-48_session_16_D16:6,conv-48_session_2_D2:24;conv-48_session_2_D2:28;conv-48_session_16_D16:6,3,3,False,mapped
conv-48_qa_56,2,dev,conv-48_session_18_D18:8,conv-48_session_18_D18:8,1,1,False,mapped
conv-48_qa_57,2,dev,conv-48_session_19_D19:2,conv-48_session_19_D19:2,1,1,False,mapped
conv-48_qa_58,4,dev,conv-48_session_19_D19:8;conv-48_session_19_D19:10,conv-48_session_19_D19:8;conv-48_session_19_D19:10,2,2,False,mapped
conv-48_qa_59,4,dev,conv-48_session_19_D19:13;conv-48_session_19_D19:15,conv-48_session_19_D19:13;conv-48_session_19_D19:15,2,2,False,mapped
conv-48_qa_60,2,dev,conv-48_session_21_D21:1,conv-48_session_21_D21:1,1,1,False,mapped
conv-48_qa_61,4,dev,conv-48_session_22_D22:10;conv-48_session_22_D22:12,conv-48_session_22_D22:10;conv-48_session_22_D22:12,2,2,False,mapped
conv-48_qa_62,4,dev,conv-48_session_22_D22:23;conv-48_session_22_D22:25,conv-48_session_22_D22:23;conv-48_session_22_D22:25,2,2,False,mapped
conv-48_qa_63,4,dev,conv-48_session_22_D22:27;conv-48_session_22_D22:29,conv-48_session_22_D22:27;conv-48_session_22_D22:29,2,2,False,mapped
conv-48_qa_64,4,dev,conv-48_session_22_D22:27;conv-48_session_15_D15:25,conv-48_session_22_D22:27;conv-48_session_15_D15:25,2,2,False,mapped
conv-48_qa_65,2,dev,conv-48_session_23_D23:1,conv-48_session_23_D23:1,1,1,False,mapped
conv-48_qa_66,2,dev,conv-48_session_23_D23:1,conv-48_session_23_D23:1,1,1,False,mapped
conv-48_qa_67,4,dev,conv-48_session_23_D23:15;conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:17,conv-48_session_23_D23:15;conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:17,4,4,False,mapped
conv-48_qa_68,2,dev,conv-48_session_23_D23:18,conv-48_session_23_D23:18,1,1,False,mapped
conv-48_qa_69,4,dev,conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:18,conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:18,3,3,False,mapped
conv-48_qa_70,3,dev,conv-48_session_23_D23:22,conv-48_session_23_D23:22,1,1,False,mapped
conv-48_qa_71,2,dev,conv-48_session_24_D24:1,conv-48_session_24_D24:1,1,1,False,mapped
conv-48_qa_72,4,dev,conv-48_session_24_D24:6,conv-48_session_24_D24:6,1,1,False,mapped
conv-48_qa_73,1,dev,conv-48_session_2_D2:28;conv-48_session_24_D24:8,conv-48_session_2_D2:28;conv-48_session_24_D24:8,2,2,False,mapped
conv-48_qa_74,4,dev,conv-48_session_26_D26:10;conv-48_session_26_D26:12,conv-48_session_26_D26:10;conv-48_session_26_D26:12,2,2,False,mapped
conv-48_qa_75,3,dev,conv-48_session_27_D27:12,conv-48_session_27_D27:12,1,1,False,mapped
conv-48_qa_76,2,dev,conv-48_session_29_D29:4,conv-48_session_29_D29:4,1,1,False,mapped
conv-48_qa_77,1,dev,conv-48_session_27_D27:1;conv-48_session_29_D29:4,conv-48_session_27_D27:1;conv-48_session_29_D29:4,2,2,False,mapped
conv-48_qa_78,2,dev,conv-48_session_2_D2:1,conv-48_session_2_D2:1,1,1,False,mapped
conv-48_qa_79,1,dev,conv-48_session_28_D28:11;conv-48_session_29_D29:25,conv-48_session_28_D28:11;conv-48_session_29_D29:25,2,2,False,mapped
conv-48_qa_80,1,dev,conv-48_session_10_D10:20;conv-48_session_29_D29:26;conv-48_session_29_D29:30,conv-48_session_10_D10:20;conv-48_session_29_D29:26;conv-48_session_29_D29:30,3,3,False,mapped
conv-48_qa_81,2,dev,conv-48_session_29_D29:34,conv-48_session_29_D29:34,1,1,False,mapped
conv-48_qa_82,1,dev,conv-48_session_2_D2:11;conv-48_session_2_D2:13;conv-48_session_3_D3:6;conv-48_session_4_D4:12;conv-48_session_6_D6:10,conv-48_session_2_D2:11;conv-48_session_2_D2:13;conv-48_session_3_D3:6;conv-48_session_4_D4:12;conv-48_session_6_D6:10,5,5,False,mapped
conv-48_qa_83,1,dev,conv-48_session_21_D21:6;conv-48_session_13_D13:5,conv-48_session_21_D21:6;conv-48_session_13_D13:5,2,2,False,mapped
conv-48_qa_84,1,dev,conv-48_session_1_D1:2;conv-48_session_3_D3:1;conv-48_session_4_D4:5;conv-48_session_17_D17:10;conv-48_session_17_D17:12,conv-48_session_1_D1:2;conv-48_session_3_D3:1;conv-48_session_4_D4:5;conv-48_session_17_D17:10;conv-48_session_17_D17:12,5,5,False,mapped
conv-48_qa_85,1,dev,conv-48_session_4_D4:12;conv-48_session_4_D4:16;conv-48_session_15_D15:1,conv-48_session_4_D4:12;conv-48_session_4_D4:16;conv-48_session_15_D15:1,3,3,False,mapped
conv-48_qa_86,1,dev,conv-48_session_2_D2:7;conv-48_session_2_D2:9;conv-48_session_4_D4:26;conv-48_session_23_D23:20;conv-48_session_23_D23:22,conv-48_session_2_D2:7;conv-48_session_2_D2:9;conv-48_session_4_D4:26;conv-48_session_23_D23:20;conv-48_session_23_D23:22,5,5,False,mapped
conv-48_qa_87,1,dev,conv-48_session_6_D6:10;conv-48_session_23_D23:18,conv-48_session_6_D6:10;conv-48_session_23_D23:18,2,2,False,mapped
conv-48_qa_88,1,dev,conv-48_session_12_D12:1;conv-48_session_15_D15:1;conv-48_session_15_D15:11;conv-48_session_28_D28:11;conv-48_session_29_D29:1,conv-48_session_12_D12:1;conv-48_session_15_D15:1;conv-48_session_15_D15:11;conv-48_session_28_D28:11;conv-48_session_29_D29:1,5,5,False,mapped
conv-48_qa_89,4,dev,conv-48_session_2_D2:20;conv-48_session_2_D2:22,conv-48_session_2_D2:20;conv-48_session_2_D2:22,2,2,False,mapped
conv-48_qa_90,4,dev,conv-48_session_4_D4:21;conv-48_session_4_D4:23,conv-48_session_4_D4:21;conv-48_session_4_D4:23,2,2,False,mapped
conv-48_qa_91,4,dev,conv-48_session_11_D11:8;conv-48_session_11_D11:10,conv-48_session_11_D11:8;conv-48_session_11_D11:10,2,2,False,mapped
conv-48_qa_92,4,dev,conv-48_session_19_D19:8;conv-48_session_19_D19:10,conv-48_session_19_D19:8;conv-48_session_19_D19:10,2,2,False,mapped
conv-48_qa_93,4,dev,conv-48_session_22_D22:10;conv-48_session_22_D22:12,conv-48_session_22_D22:10;conv-48_session_22_D22:12,2,2,False,mapped
conv-48_qa_94,4,dev,conv-48_session_22_D22:23;conv-48_session_22_D22:25,conv-48_session_22_D22:23;conv-48_session_22_D22:25,2,2,False,mapped
conv-48_qa_95,4,dev,conv-48_session_22_D22:27;conv-48_session_22_D22:29,conv-48_session_22_D22:27;conv-48_session_22_D22:29,2,2,False,mapped
conv-48_qa_96,4,dev,conv-48_session_23_D23:15;conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:17,conv-48_session_23_D23:15;conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:17,4,4,False,mapped
conv-48_qa_97,4,dev,conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:18,conv-48_session_23_D23:1;conv-48_session_23_D23:3;conv-48_session_23_D23:18,3,3,False,mapped
conv-48_qa_98,4,dev,conv-48_session_24_D24:6,conv-48_session_24_D24:6,1,1,False,mapped
conv-48_qa_99,4,dev,conv-48_session_26_D26:10;conv-48_session_26_D26:12,conv-48_session_26_D26:10;conv-48_session_26_D26:12,2,2,False,mapped
conv-48_qa_100,4,dev,conv-48_session_1_D1:2,conv-48_session_1_D1:2,1,1,False,mapped
conv-48_qa_101,4,dev,conv-48_session_2_D2:24,conv-48_session_2_D2:24,1,1,False,mapped
conv-48_qa_102,4,dev,conv-48_session_3_D3:1,conv-48_session_3_D3:1,1,1,False,mapped
conv-48_qa_103,4,dev,conv-48_session_3_D3:6,conv-48_session_3_D3:6,1,1,False,mapped
conv-48_qa_104,4,dev,conv-48_session_3_D3:11,conv-48_session_3_D3:11,1,1,False,mapped
conv-48_qa_105,4,dev,conv-48_session_4_D4:3,conv-48_session_4_D4:3,1,1,False,mapped
conv-48_qa_106,4,dev,conv-48_session_4_D4:21,conv-48_session_4_D4:21,1,1,False,mapped
conv-48_qa_107,4,dev,conv-48_session_4_D4:36,conv-48_session_4_D4:36,1,1,False,mapped
conv-48_qa_108,4,dev,conv-48_session_5_D5:3,conv-48_session_5_D5:3,1,1,False,mapped
conv-48_qa_109,4,dev,conv-48_session_5_D5:5,conv-48_session_5_D5:5,1,1,False,mapped
conv-48_qa_110,4,dev,conv-48_session_5_D5:7,conv-48_session_5_D5:7,1,1,False,mapped
conv-48_qa_111,4,dev,conv-48_session_5_D5:9,conv-48_session_5_D5:9,1,1,False,mapped
conv-48_qa_112,4,dev,conv-48_session_6_D6:4,conv-48_session_6_D6:4,1,1,False,mapped
conv-48_qa_113,4,dev,conv-48_session_6_D6:4,conv-48_session_6_D6:4,1,1,False,mapped
conv-48_qa_114,4,dev,conv-48_session_7_D7:9,conv-48_session_7_D7:9,1,1,False,mapped
conv-48_qa_115,4,dev,conv-48_session_7_D7:18,conv-48_session_7_D7:18,1,1,False,mapped
conv-48_qa_116,4,dev,conv-48_session_7_D7:20,conv-48_session_7_D7:20,1,1,False,mapped
conv-48_qa_117,4,dev,conv-48_session_8_D8:22,conv-48_session_8_D8:22,1,1,False,mapped
conv-48_qa_118,4,dev,conv-48_session_8_D8:2,conv-48_session_8_D8:2,1,1,False,mapped
conv-48_qa_119,4,dev,conv-48_session_8_D8:16,conv-48_session_8_D8:16,1,1,False,mapped
conv-48_qa_120,4,dev,conv-48_session_8_D8:19,conv-48_session_8_D8:19,1,1,False,mapped
conv-48_qa_121,4,dev,conv-48_session_9_D9:14,conv-48_session_9_D9:14,1,1,False,mapped
conv-48_qa_122,4,dev,conv-48_session_10_D10:13,conv-48_session_10_D10:13,1,1,False,mapped
conv-48_qa_123,4,dev,conv-48_session_10_D10:17,conv-48_session_10_D10:17,1,1,False,mapped
conv-48_qa_124,4,dev,conv-48_session_10_D10:20,conv-48_session_10_D10:20,1,1,False,mapped
conv-48_qa_125,4,dev,conv-48_session_11_D11:4,conv-48_session_11_D11:4,1,1,False,mapped
conv-48_qa_126,4,dev,conv-48_session_11_D11:8,conv-48_session_11_D11:8,1,1,False,mapped
conv-48_qa_127,4,dev,conv-48_session_11_D11:9,conv-48_session_11_D11:9,1,1,False,mapped
conv-48_qa_128,4,dev,conv-48_session_11_D11:10,conv-48_session_11_D11:10,1,1,False,mapped
conv-48_qa_129,4,dev,conv-48_session_12_D12:1,conv-48_session_12_D12:1,1,1,False,mapped
conv-48_qa_130,4,dev,conv-48_session_12_D12:3,conv-48_session_12_D12:3,1,1,False,mapped
conv-48_qa_131,4,dev,conv-48_session_12_D12:6,conv-48_session_12_D12:6,1,1,False,mapped
conv-48_qa_132,4,dev,conv-48_session_12_D12:6,conv-48_session_12_D12:6,1,1,False,mapped
conv-48_qa_133,4,dev,conv-48_session_13_D13:5,conv-48_session_13_D13:5,1,1,False,mapped
conv-48_qa_134,4,dev,conv-48_session_14_D14:6,conv-48_session_14_D14:6,1,1,False,mapped
conv-48_qa_135,4,dev,conv-48_session_14_D14:6,conv-48_session_14_D14:6,1,1,False,mapped
conv-48_qa_136,4,dev,conv-48_session_14_D14:15,conv-48_session_14_D14:15,1,1,False,mapped
conv-48_qa_137,4,dev,conv-48_session_15_D15:1,conv-48_session_15_D15:1,1,1,False,mapped
conv-48_qa_138,4,dev,conv-48_session_15_D15:3,conv-48_session_15_D15:3,1,1,False,mapped
conv-48_qa_139,4,dev,conv-48_session_15_D15:18,conv-48_session_15_D15:18,1,1,False,mapped
conv-48_qa_140,4,dev,conv-48_session_15_D15:10,conv-48_session_15_D15:10,1,1,False,mapped
conv-48_qa_141,4,dev,conv-48_session_15_D15:27,conv-48_session_15_D15:27,1,1,False,mapped
conv-48_qa_142,4,dev,conv-48_session_15_D15:20,conv-48_session_15_D15:20,1,1,False,mapped
conv-48_qa_143,4,dev,conv-48_session_15_D15:27,conv-48_session_15_D15:27,1,1,False,mapped
conv-48_qa_144,4,dev,conv-48_session_16_D16:6,conv-48_session_16_D16:6,1,1,False,mapped
conv-48_qa_145,4,dev,conv-48_session_16_D16:4,conv-48_session_16_D16:4,1,1,False,mapped
conv-48_qa_146,4,dev,conv-48_session_16_D16:15,conv-48_session_16_D16:15,1,1,False,mapped
conv-48_qa_147,4,dev,conv-48_session_17_D17:6,conv-48_session_17_D17:6,1,1,False,mapped
conv-48_qa_148,4,dev,conv-48_session_18_D18:3,conv-48_session_18_D18:3,1,1,False,mapped
conv-48_qa_149,4,dev,conv-48_session_19_D19:8,conv-48_session_19_D19:8,1,1,False,mapped
conv-48_qa_150,4,dev,conv-48_session_19_D19:8,conv-48_session_19_D19:8,1,1,False,mapped
conv-48_qa_151,4,dev,conv-48_session_19_D19:11,conv-48_session_19_D19:11,1,1,False,mapped
conv-48_qa_152,4,dev,conv-48_session_19_D19:18,conv-48_session_19_D19:18,1,1,False,mapped
conv-48_qa_153,4,dev,conv-48_session_19_D19:19,conv-48_session_19_D19:19,1,1,False,mapped
conv-48_qa_154,4,dev,conv-48_session_19_D19:21,conv-48_session_19_D19:21,1,1,False,mapped
conv-48_qa_155,4,dev,conv-48_session_20_D20:12,conv-48_session_20_D20:12,1,1,False,mapped
conv-48_qa_156,4,dev,conv-48_session_20_D20:19,conv-48_session_20_D20:19,1,1,False,mapped
conv-48_qa_157,4,dev,conv-48_session_20_D20:21,conv-48_session_20_D20:21,1,1,False,mapped
conv-48_qa_158,4,dev,conv-48_session_21_D21:6,conv-48_session_21_D21:6,1,1,False,mapped
conv-48_qa_159,4,dev,conv-48_session_21_D21:8,conv-48_session_21_D21:8,1,1,False,mapped
conv-48_qa_160,4,dev,conv-48_session_21_D21:6,conv-48_session_21_D21:6,1,1,False,mapped
conv-48_qa_161,4,dev,conv-48_session_22_D22:6,conv-48_session_22_D22:6,1,1,False,mapped
conv-48_qa_162,4,dev,conv-48_session_22_D22:8,conv-48_session_22_D22:8,1,1,False,mapped
conv-48_qa_163,4,dev,conv-48_session_22_D22:25,conv-48_session_22_D22:25,1,1,False,mapped
conv-48_qa_164,4,dev,conv-48_session_22_D22:27,conv-48_session_22_D22:27,1,1,False,mapped
conv-48_qa_165,4,dev,conv-48_session_23_D23:1,conv-48_session_23_D23:1,1,1,False,mapped
conv-48_qa_166,4,dev,conv-48_session_23_D23:9,conv-48_session_23_D23:9,1,1,False,mapped
conv-48_qa_167,4,dev,conv-48_session_23_D23:29,conv-48_session_23_D23:29,1,1,False,mapped
conv-48_qa_168,4,dev,conv-48_session_23_D23:29,conv-48_session_23_D23:29,1,1,False,mapped
conv-48_qa_169,4,dev,conv-48_session_24_D24:2,conv-48_session_24_D24:2,1,1,False,mapped
conv-48_qa_170,4,dev,conv-48_session_24_D24:5,conv-48_session_24_D24:5,1,1,False,mapped
conv-48_qa_171,4,dev,conv-48_session_24_D24:6,conv-48_session_24_D24:6,1,1,False,mapped
conv-48_qa_172,4,dev,conv-48_session_24_D24:10,conv-48_session_24_D24:10,1,1,False,mapped
conv-48_qa_173,4,dev,conv-48_session_25_D25:1,conv-48_session_25_D25:1,1,1,False,mapped
conv-48_qa_174,4,dev,conv-48_session_26_D26:15,conv-48_session_26_D26:15,1,1,False,mapped
conv-48_qa_175,4,dev,conv-48_session_27_D27:1,conv-48_session_27_D27:1,1,1,False,mapped
conv-48_qa_176,4,dev,conv-48_session_27_D27:5,conv-48_session_27_D27:5,1,1,False,mapped
conv-48_qa_177,4,dev,conv-48_session_27_D27:9,conv-48_session_27_D27:9,1,1,False,mapped
conv-48_qa_178,4,dev,conv-48_session_27_D27:1,conv-48_session_27_D27:1,1,1,False,mapped
conv-48_qa_179,4,dev,conv-48_session_27_D27:12,conv-48_session_27_D27:12,1,1,False,mapped
conv-48_qa_180,4,dev,conv-48_session_28_D28:7,conv-48_session_28_D28:7,1,1,False,mapped
conv-48_qa_181,4,dev,conv-48_session_28_D28:11,conv-48_session_28_D28:11,1,1,False,mapped
conv-48_qa_182,4,dev,conv-48_session_28_D28:15,conv-48_session_28_D28:15,1,1,False,mapped
conv-48_qa_183,4,dev,conv-48_session_28_D28:22,conv-48_session_28_D28:22,1,1,False,mapped
conv-48_qa_184,4,dev,conv-48_session_29_D29:1,conv-48_session_29_D29:1,1,1,False,mapped
conv-48_qa_185,4,dev,conv-48_session_29_D29:7,conv-48_session_29_D29:7,1,1,False,mapped
conv-48_qa_186,4,dev,conv-48_session_29_D29:9,conv-48_session_29_D29:9,1,1,False,mapped
conv-48_qa_187,4,dev,conv-48_session_29_D29:12,conv-48_session_29_D29:12,1,1,False,mapped
conv-48_qa_188,4,dev,conv-48_session_29_D29:27,conv-48_session_29_D29:27,1,1,False,mapped
conv-48_qa_189,4,dev,conv-48_session_30_D30:1,conv-48_session_30_D30:1,1,1,False,mapped
conv-48_qa_190,4,dev,conv-48_session_30_D30:1,conv-48_session_30_D30:1,1,1,False,mapped
conv-49_qa_0,1,test,conv-49_session_1_D1:2;conv-49_session_1_D1:4;conv-49_session_18_D18:1;conv-49_session_18_D18:3;conv-49_session_22_D22:2,conv-49_session_1_D1:2;conv-49_session_1_D1:4;conv-49_session_18_D18:1;conv-49_session_18_D18:3;conv-49_session_22_D22:2,5,5,False,mapped
conv-49_qa_1,1,test,conv-49_session_18_D18:1;conv-49_session_18_D18:2;conv-49_session_18_D18:3;conv-49_session_1_D1:2;conv-49_session_1_D1:4,conv-49_session_18_D18:1;conv-49_session_18_D18:2;conv-49_session_18_D18:3;conv-49_session_1_D1:2;conv-49_session_1_D1:4,5,5,False,mapped
conv-49_qa_2,1,test,conv-49_session_1_D1:2;conv-49_session_1_D1:4;conv-49_session_2_D2:1,conv-49_session_1_D1:2;conv-49_session_1_D1:4;conv-49_session_2_D2:1,3,3,False,mapped
conv-49_qa_3,1,test,conv-49_session_1_D1:2;conv-49_session_1_D1:4,conv-49_session_1_D1:2;conv-49_session_1_D1:4,2,2,False,mapped
conv-49_qa_4,2,test,conv-49_session_1_D1:11,conv-49_session_1_D1:11,1,1,False,mapped
conv-49_qa_5,3,test,conv-49_session_2_D2:1,conv-49_session_2_D2:1,1,1,False,mapped
conv-49_qa_6,1,test,conv-49_session_1_D1:4;conv-49_session_2_D2:1,conv-49_session_1_D1:4;conv-49_session_2_D2:1,2,2,False,mapped
conv-49_qa_7,1,test,conv-49_session_1_D1:11;conv-49_session_2_D2:10;conv-49_session_10_D10:8;conv-49_session_13_D13:6;conv-49_session_13_D13:8;conv-49_session_20_D20:6;conv-49_session_7_D7:2;conv-49_session_7_D7:4;conv-49_session_7_D7:6;conv-49_session_21_D21:19,conv-49_session_1_D1:11;conv-49_session_2_D2:10;conv-49_session_10_D10:8;conv-49_session_13_D13:6;conv-49_session_13_D13:8;conv-49_session_20_D20:6;conv-49_session_7_D7:2;conv-49_session_7_D7:4;conv-49_session_7_D7:6;conv-49_session_21_D21:19,10,10,False,mapped
conv-49_qa_8,1,test,conv-49_session_1_D1:14;conv-49_session_1_D1:16;conv-49_session_8_D8:13;conv-49_session_8_D8:14,conv-49_session_1_D1:14;conv-49_session_1_D1:16;conv-49_session_8_D8:13;conv-49_session_8_D8:14,4,4,False,mapped
conv-49_qa_9,2,test,conv-49_session_2_D2:1,conv-49_session_2_D2:1,1,1,False,mapped
conv-49_qa_10,3,test,conv-49_session_2_D2:1;conv-49_session_2_D2:3;conv-49_session_19_D19:1;conv-49_session_19_D19:3,conv-49_session_2_D2:1;conv-49_session_2_D2:3;conv-49_session_19_D19:1;conv-49_session_19_D19:3,4,4,False,mapped
conv-49_qa_11,1,test,conv-49_session_2_D2:6;conv-49_session_3_D3:4;conv-49_session_24_D24:12;conv-49_session_24_D24:14;conv-49_session_5_D5:5;conv-49_session_6_D6:2;conv-49_session_7_D7:2;conv-49_session_7_D7:12;conv-49_session_8_D8:1;conv-49_session_10_D10:6;conv-49_session_12_D12:1;conv-49_session_13_D13:2;conv-49_session_14_D14:1;conv-49_session_15_D15:1;conv-49_session_16_D16:3;conv-49_session_17_D17:3;conv-49_session_24_D24:20;conv-49_session_25_D25:1;conv-49_session_25_D25:3,conv-49_session_2_D2:6;conv-49_session_3_D3:4;conv-49_session_24_D24:12;conv-49_session_24_D24:14;conv-49_session_5_D5:5;conv-49_session_6_D6:2;conv-49_session_7_D7:2;conv-49_session_7_D7:12;conv-49_session_8_D8:1;conv-49_session_10_D10:6;conv-49_session_12_D12:1;conv-49_session_13_D13:2;conv-49_session_14_D14:1;conv-49_session_15_D15:1;conv-49_session_16_D16:3;conv-49_session_17_D17:3;conv-49_session_24_D24:20;conv-49_session_25_D25:1;conv-49_session_25_D25:3,19,19,False,mapped
conv-49_qa_12,2,test,conv-49_session_2_D2:6,conv-49_session_2_D2:6,1,1,False,mapped
conv-49_qa_13,2,test,conv-49_session_3_D3:1,conv-49_session_3_D3:1,1,1,False,mapped
conv-49_qa_14,1,test,conv-49_session_3_D3:3;conv-49_session_5_D5:5;conv-49_session_23_D23:15;conv-49_session_22_D22:12,conv-49_session_3_D3:3;conv-49_session_5_D5:5;conv-49_session_23_D23:15;conv-49_session_22_D22:12,4,4,False,mapped
conv-49_qa_15,1,test,conv-49_session_3_D3:4,conv-49_session_3_D3:4,1,1,False,mapped
conv-49_qa_16,1,test,conv-49_session_3_D3:16;conv-49_session_22_D22:19,conv-49_session_3_D3:16;conv-49_session_22_D22:19,2,2,False,mapped
conv-49_qa_17,2,test,conv-49_session_4_D4:1,conv-49_session_4_D4:1,1,1,False,mapped
conv-49_qa_18,1,test,conv-49_session_3_D3:5;conv-49_session_4_D4:10;conv-49_session_22_D22:10;conv-49_session_22_D22:14;conv-49_session_24_D24:15,conv-49_session_3_D3:5;conv-49_session_4_D4:10;conv-49_session_22_D22:10;conv-49_session_22_D22:14;conv-49_session_24_D24:15,5,5,False,mapped
conv-49_qa_19,3,test,conv-49_session_3_D3:10;conv-49_session_3_D3:15;conv-49_session_22_D22:1;conv-49_session_8_D8:17;conv-49_session_8_D8:22;conv-49_session_9_D9:8;conv-49_session_9_D9:11;conv-49_session_14_D14:7;conv-49_session_14_D14:12;conv-49_session_12_D12:7;conv-49_session_12_D12:11,conv-49_session_3_D3:10;conv-49_session_3_D3:15;conv-49_session_22_D22:1;conv-49_session_8_D8:17;conv-49_session_8_D8:22;conv-49_session_9_D9:8;conv-49_session_9_D9:11;conv-49_session_14_D14:7;conv-49_session_14_D14:12;conv-49_session_12_D12:7;conv-49_session_12_D12:11,11,11,False,mapped
