sequence,update_id,memory_id,version,operation,backend,phase,event_generated_at,backend_committed_at,first_searchable_at,update_to_searchable_ms,queue_wait_ms,backend_commit_ms,visibility_probe_ms,status
7850,p53b_evt_007850,p53b_007850,7850,insert_memory,neo4j,burst,65205.889,65224.941,65233.624,27.735,0,19.052,8.684,ok
7852,p53b_evt_007852,p53b_007852,7852,insert_memory,neo4j,burst,65211.581,65231.873,65237.0,25.419,0,20.292,5.127,ok
7851,p53b_evt_007851,p53b_007851,7851,update_relation,neo4j,burst,65210.073,65234.714,65240.357,30.284,0,24.64,5.643,ok
7853,p53b_evt_007853,p53b_007853,7853,insert_memory,neo4j,burst,65215.74,65238.073,65245.925,30.185,0,22.333,7.852,ok
7855,p53b_evt_007855,p53b_007855,7855,insert_memory,neo4j,burst,65220.604,65240.793,65248.053,27.448,0,20.188,7.26,ok
7858,p53b_evt_007858,p53b_007858,7858,update_relation,neo4j,burst,65226.858,65246.037,65252.516,25.658,0,19.178,6.48,ok
7854,p53b_evt_007854,p53b_007854,7854,update_relation,neo4j,burst,65218.424,65242.416,65252.723,34.298,0,23.992,10.307,ok
7856,p53b_evt_007856,p53b_007856,7856,insert_memory,neo4j,burst,65223.035,65246.514,65253.97,30.936,0,23.479,7.457,ok
7857,p53b_evt_007857,p53b_007857,7857,insert_memory,neo4j,burst,65225.216,65249.482,65254.466,29.25,0,24.266,4.984,ok
7859,p53b_evt_007859,p53b_007859,7859,insert_memory,neo4j,burst,65231.293,65250.36,65256.679,25.386,0,19.067,6.319,ok
7861,p53b_evt_007861,p53b_007861,7861,update_relation,neo4j,burst,65235.334,65253.655,65258.59,23.256,0,18.321,4.935,ok
7862,p53b_evt_007862,p53b_007862,7862,update_relation,neo4j,burst,65237.767,65257.105,65262.154,24.386,0,19.338,5.049,ok
7860,p53b_evt_007860,p53b_007860,7860,update_relation,neo4j,burst,65233.014,65255.668,65262.955,29.941,0,22.654,7.287,ok
7863,p53b_evt_007863,p53b_007863,7863,insert_memory,neo4j,burst,65240.864,65264.828,65269.877,29.013,0,23.965,5.048,ok
7864,p53b_evt_007864,p53b_007864,7864,insert_memory,neo4j,burst,65245.273,65267.095,65274.206,28.933,0,21.822,7.111,ok
7865,p53b_evt_007865,p53b_007865,7865,replace_relation,neo4j,burst,65247.49,65266.935,65274.467,26.977,0,19.445,7.532,ok
7866,p53b_evt_007866,p53b_007866,7866,replace_relation,neo4j,burst,65250.081,65267.643,65275.119,25.038,0,17.561,7.476,ok
7868,p53b_evt_007868,p53b_007868,7868,update_relation,neo4j,burst,65255.45,65277.291,65281.727,26.277,0,21.841,4.435,ok
7867,p53b_evt_007867,p53b_007867,7867,replace_relation,neo4j,burst,65252.537,65275.776,65282.195,29.657,0,23.239,6.418,ok
7869,p53b_evt_007869,p53b_007869,7869,replace_relation,neo4j,burst,65257.59,65277.083,65285.036,27.446,0,19.493,7.953,ok
7870,p53b_evt_007870,p53b_007870,7870,update_relation,neo4j,burst,65260.768,65280.815,65288.273,27.505,0,20.047,7.458,ok
7871,p53b_evt_007871,p53b_007871,7871,update_relation,neo4j,burst,65263.487,65283.005,65289.048,25.561,0,19.518,6.043,ok
7874,p53b_evt_007874,p53b_007874,7874,insert_memory,neo4j,burst,65268.728,65287.967,65292.279,23.551,0,19.239,4.312,ok
7873,p53b_evt_007873,p53b_007873,7873,replace_relation,neo4j,burst,65265.607,65283.488,65292.626,27.019,0,17.881,9.138,ok
7872,p53b_evt_007872,p53b_007872,7872,replace_relation,neo4j,burst,65264.294,65285.112,65293.269,28.975,0,20.819,8.156,ok
7875,p53b_evt_007875,p53b_007875,7875,insert_memory,neo4j,burst,65271.327,65290.813,65296.852,25.524,0,19.486,6.038,ok
7876,p53b_evt_007876,p53b_007876,7876,insert_memory,neo4j,burst,65274.228,65296.107,65302.135,27.907,0,21.879,6.029,ok
7877,p53b_evt_007877,p53b_007877,7877,insert_memory,neo4j,burst,65277.119,65296.033,65302.935,25.816,0,18.914,6.902,ok
7878,p53b_evt_007878,p53b_007878,7878,insert_memory,neo4j,burst,65278.563,65300.916,65309.124,30.561,0,22.352,8.208,ok
7879,p53b_evt_007879,p53b_007879,7879,insert_memory,neo4j,burst,65281.749,65304.029,65309.311,27.562,0,22.281,5.282,ok
7880,p53b_evt_007880,p53b_007880,7880,replace_relation,neo4j,burst,65284.47,65306.979,65313.085,28.615,0,22.509,6.106,ok
7882,p53b_evt_007882,p53b_007882,7882,insert_memory,neo4j,burst,65289.068,65311.875,65317.562,28.494,0,22.807,5.687,ok
7884,p53b_evt_007884,p53b_007884,7884,insert_memory,neo4j,burst,65294.182,65312.195,65319.312,25.13,0,18.013,7.117,ok
7881,p53b_evt_007881,p53b_007881,7881,update_relation,neo4j,burst,65287.436,65311.811,65319.711,32.275,0,24.375,7.9,ok
7883,p53b_evt_007883,p53b_007883,7883,insert_memory,neo4j,burst,65291.348,65312.502,65320.188,28.84,0,21.154,7.686,ok
7885,p53b_evt_007885,p53b_007885,7885,insert_memory,neo4j,burst,65297.545,65316.762,65321.437,23.892,0,19.217,4.675,ok
7886,p53b_evt_007886,p53b_007886,7886,update_relation,neo4j,burst,65299.519,65320.645,65325.084,25.565,0,21.126,4.439,ok
7887,p53b_evt_007887,p53b_007887,7887,insert_memory,neo4j,burst,65302.655,65322.853,65327.641,24.986,0,20.198,4.788,ok
7888,p53b_evt_007888,p53b_007888,7888,replace_relation,neo4j,burst,65306.742,65323.229,65328.98,22.238,0,16.487,5.751,ok
7889,p53b_evt_007889,p53b_007889,7889,insert_memory,neo4j,burst,65309.325,65328.444,65332.922,23.597,0,19.12,4.478,ok
7891,p53b_evt_007891,p53b_007891,7891,update_relation,neo4j,burst,65312.668,65329.03,65333.975,21.307,0,16.362,4.945,ok
7890,p53b_evt_007890,p53b_007890,7890,update_relation,neo4j,burst,65310.568,65329.207,65336.154,25.586,0,18.639,6.947,ok
7892,p53b_evt_007892,p53b_007892,7892,insert_memory,neo4j,burst,65318.533,65340.968,65346.553,28.02,0,22.435,5.586,ok
7894,p53b_evt_007894,p53b_007894,7894,insert_memory,neo4j,burst,65322.159,65339.894,65347.641,25.482,0,17.735,7.747,ok
7893,p53b_evt_007893,p53b_007893,7893,update_relation,neo4j,burst,65320.74,65341.959,65350.34,29.6,0,21.22,8.381,ok
7897,p53b_evt_007897,p53b_007897,7897,insert_memory,neo4j,burst,65328.218,65345.979,65352.802,24.584,0,17.761,6.823,ok
7895,p53b_evt_007895,p53b_007895,7895,update_relation,neo4j,burst,65324.165,65346.665,65353.641,29.477,0,22.5,6.977,ok
7896,p53b_evt_007896,p53b_007896,7896,update_relation,neo4j,burst,65325.948,65350.819,65357.95,32.002,0,24.872,7.13,ok
7899,p53b_evt_007899,p53b_007899,7899,update_relation,neo4j,burst,65332.434,65353.956,65359.664,27.23,0,21.521,5.709,ok
7898,p53b_evt_007898,p53b_007898,7898,insert_memory,neo4j,burst,65329.846,65353.048,65360.924,31.078,0,23.202,7.876,ok
7900,p53b_evt_007900,p53b_007900,7900,insert_memory,neo4j,burst,65334.528,65354.791,65361.29,26.762,0,20.263,6.499,ok
7902,p53b_evt_007902,p53b_007902,7902,update_relation,neo4j,burst,65337.626,65357.307,65363.238,25.611,0,19.68,5.931,ok
7901,p53b_evt_007901,p53b_007901,7901,insert_memory,neo4j,burst,65336.855,65358.148,65364.323,27.467,0,21.293,6.175,ok
7903,p53b_evt_007903,p53b_007903,7903,insert_memory,neo4j,burst,65340.167,65362.674,65368.08,27.913,0,22.507,5.406,ok
7904,p53b_evt_007904,p53b_007904,7904,insert_memory,neo4j,burst,65345.063,65363.776,65368.644,23.581,0,18.714,4.867,ok
7905,p53b_evt_007905,p53b_007905,7905,update_relation,neo4j,burst,65348.102,65364.532,65369.772,21.67,0,16.429,5.24,ok
7906,p53b_evt_007906,p53b_007906,7906,replace_relation,neo4j,burst,65351.672,65369.236,65373.633,21.961,0,17.564,4.397,ok
7907,p53b_evt_007907,p53b_007907,7907,insert_memory,neo4j,burst,65355.148,65374.238,65379.23,24.082,0,19.09,4.992,ok
7908,p53b_evt_007908,p53b_007908,7908,insert_memory,neo4j,burst,65358.811,65373.523,65379.447,20.636,0,14.712,5.924,ok
7909,p53b_evt_007909,p53b_007909,7909,insert_memory,neo4j,burst,65360.944,65378.424,65382.33,21.386,0,17.48,3.905,ok
7910,p53b_evt_007910,p53b_007910,7910,insert_memory,neo4j,burst,65362.811,65380.322,65386.541,23.73,0,17.511,6.22,ok
7911,p53b_evt_007911,p53b_007911,7911,insert_memory,neo4j,burst,65366.16,65382.881,65387.913,21.753,0,16.72,5.032,ok
7912,p53b_evt_007912,p53b_007912,7912,insert_memory,neo4j,burst,65370.254,65388.56,65396.14,25.886,0,18.306,7.58,ok
7914,p53b_evt_007914,p53b_007914,7914,insert_memory,neo4j,burst,65374.059,65394.285,65401.22,27.161,0,20.227,6.934,ok
7913,p53b_evt_007913,p53b_007913,7913,update_relation,neo4j,burst,65371.905,65393.601,65401.587,29.683,0,21.696,7.987,ok
7915,p53b_evt_007915,p53b_007915,7915,insert_memory,neo4j,burst,65376.348,65396.508,65403.662,27.314,0,20.159,7.154,ok
7916,p53b_evt_007916,p53b_007916,7916,insert_memory,neo4j,burst,65379.253,65400.377,65407.549,28.296,0,21.124,7.172,ok
7917,p53b_evt_007917,p53b_007917,7917,insert_memory,neo4j,burst,65380.825,65403.902,65413.658,32.833,0,23.077,9.756,ok
7918,p53b_evt_007918,p53b_007918,7918,update_relation,neo4j,burst,65381.993,65404.296,65413.764,31.771,0,22.303,9.467,ok
7920,p53b_evt_007920,p53b_007920,7920,update_relation,neo4j,burst,65385.522,65406.127,65414.561,29.039,0,20.605,8.434,ok
7919,p53b_evt_007919,p53b_007919,7919,insert_memory,neo4j,burst,65383.718,65405.075,65414.705,30.987,0,21.356,9.63,ok
7921,p53b_evt_007921,p53b_007921,7921,insert_memory,neo4j,burst,65387.412,65407.85,65417.716,30.304,0,20.438,9.866,ok
7922,p53b_evt_007922,p53b_007922,7922,insert_memory,neo4j,burst,65390.072,65410.566,65420.0,29.928,0,20.494,9.434,ok
7924,p53b_evt_007924,p53b_007924,7924,insert_memory,neo4j,burst,65395.353,65414.784,65420.637,25.285,0,19.432,5.853,ok
7923,p53b_evt_007923,p53b_007923,7923,replace_relation,neo4j,burst,65392.905,65419.203,65428.324,35.419,0,26.297,9.122,ok
7926,p53b_evt_007926,p53b_007926,7926,insert_memory,neo4j,burst,65400.856,65419.501,65428.445,27.589,0,18.644,8.944,ok
7927,p53b_evt_007927,p53b_007927,7927,insert_memory,neo4j,burst,65404.471,65424.859,65431.023,26.552,0,20.388,6.164,ok
7925,p53b_evt_007925,p53b_007925,7925,insert_memory,neo4j,burst,65398.68,65422.841,65431.686,33.006,0,24.161,8.845,ok
7928,p53b_evt_007928,p53b_007928,7928,insert_memory,neo4j,burst,65407.3,65430.402,65436.249,28.948,0,23.102,5.847,ok
7930,p53b_evt_007930,p53b_007930,7930,insert_memory,neo4j,burst,65411.262,65430.842,65437.256,25.994,0,19.58,6.414,ok
7929,p53b_evt_007929,p53b_007929,7929,insert_memory,neo4j,burst,65409.806,65434.426,65440.968,31.162,0,24.62,6.542,ok
7931,p53b_evt_007931,p53b_007931,7931,update_relation,neo4j,burst,65415.489,65438.17,65444.347,28.858,0,22.68,6.178,ok
7933,p53b_evt_007933,p53b_007933,7933,insert_memory,neo4j,burst,65421.844,65439.808,65445.231,23.386,0,17.964,5.422,ok
7932,p53b_evt_007932,p53b_007932,7932,replace_relation,neo4j,burst,65418.549,65437.479,65445.544,26.996,0,18.93,8.066,ok
7935,p53b_evt_007935,p53b_007935,7935,update_relation,neo4j,burst,65424.896,65444.063,65450.067,25.17,0,19.166,6.004,ok
7934,p53b_evt_007934,p53b_007934,7934,insert_memory,neo4j,burst,65423.257,65444.864,65452.149,28.891,0,21.607,7.284,ok
7936,p53b_evt_007936,p53b_007936,7936,replace_relation,neo4j,burst,65428.941,65448.574,65456.268,27.327,0,19.633,7.694,ok
7938,p53b_evt_007938,p53b_007938,7938,insert_memory,neo4j,burst,65435.206,65452.892,65458.011,22.805,0,17.686,5.119,ok
7939,p53b_evt_007939,p53b_007939,7939,insert_memory,neo4j,burst,65436.492,65455.418,65460.518,24.025,0,18.926,5.1,ok
7937,p53b_evt_007937,p53b_007937,7937,insert_memory,neo4j,burst,65432.74,65453.416,65462.199,29.459,0,20.676,8.783,ok
7940,p53b_evt_007940,p53b_007940,7940,insert_memory,neo4j,burst,65438.645,65458.133,65464.111,25.466,0,19.488,5.979,ok
7941,p53b_evt_007941,p53b_007941,7941,update_relation,neo4j,burst,65441.794,65462.329,65469.621,27.827,0,20.535,7.292,ok
7943,p53b_evt_007943,p53b_007943,7943,update_relation,neo4j,burst,65445.565,65462.844,65470.26,24.695,0,17.28,7.415,ok
7944,p53b_evt_007944,p53b_007944,7944,update_relation,neo4j,burst,65448.042,65466.241,65474.292,26.25,0,18.199,8.051,ok
7942,p53b_evt_007942,p53b_007942,7942,insert_memory,neo4j,burst,65444.682,65467.855,65476.712,32.03,0,23.173,8.857,ok
7945,p53b_evt_007945,p53b_007945,7945,insert_memory,neo4j,burst,65451.817,65472.753,65479.224,27.407,0,20.936,6.47,ok
7946,p53b_evt_007946,p53b_007946,7946,update_relation,neo4j,burst,65454.219,65475.41,65480.712,26.493,0,21.191,5.302,ok
7949,p53b_evt_007949,p53b_007949,7949,insert_memory,neo4j,burst,65461.486,65482.056,65486.569,25.084,0,20.571,4.513,ok
7947,p53b_evt_007947,p53b_007947,7947,insert_memory,neo4j,burst,65457.806,65479.336,65487.475,29.669,0,21.53,8.139,ok
7950,p53b_evt_007950,p53b_007950,7950,insert_memory,neo4j,burst,65463.838,65484.717,65489.445,25.608,0,20.879,4.729,ok
7948,p53b_evt_007948,p53b_007948,7948,replace_relation,neo4j,burst,65459.664,65484.155,65491.599,31.935,0,24.491,7.444,ok
7953,p53b_evt_007953,p53b_007953,7953,update_relation,neo4j,burst,65469.641,65492.625,65498.023,28.382,0,22.985,5.398,ok
7952,p53b_evt_007952,p53b_007952,7952,insert_memory,neo4j,burst,65467.457,65491.664,65498.681,31.225,0,24.207,7.017,ok
7951,p53b_evt_007951,p53b_007951,7951,update_relation,neo4j,burst,65465.749,65493.106,65501.632,35.883,0,27.357,8.527,ok
7955,p53b_evt_007955,p53b_007955,7955,update_relation,neo4j,burst,65476.014,65495.38,65501.779,25.764,0,19.365,6.399,ok
7954,p53b_evt_007954,p53b_007954,7954,insert_memory,neo4j,burst,65473.675,65497.151,65503.231,29.556,0,23.477,6.08,ok
7956,p53b_evt_007956,p53b_007956,7956,insert_memory,neo4j,burst,65478.377,65500.991,65505.73,27.353,0,22.614,4.74,ok
7958,p53b_evt_007958,p53b_007958,7958,replace_relation,neo4j,burst,65483.967,65503.359,65506.364,22.397,0,19.392,3.005,ok
7957,p53b_evt_007957,p53b_007957,7957,insert_memory,neo4j,burst,65480.166,65505.878,65508.617,28.451,0,25.712,2.739,ok
7961,p53b_evt_007961,p53b_007961,7961,insert_memory,neo4j,burst,65491.38,65507.195,65509.387,18.007,0,15.815,2.192,ok
7959,p53b_evt_007959,p53b_007959,7959,insert_memory,neo4j,burst,65486.592,65507.397,65509.874,23.282,0,20.806,2.476,ok
7960,p53b_evt_007960,p53b_007960,7960,update_relation,neo4j,burst,65489.466,65509.59,65511.736,22.27,0,20.125,2.146,ok
7962,p53b_evt_007962,p53b_007962,7962,insert_memory,neo4j,burst,65493.497,65510.171,65512.112,18.615,0,16.674,1.941,ok
7963,p53b_evt_007963,p53b_007963,7963,insert_memory,neo4j,burst,65498.701,65512.441,65514.149,15.448,0,13.74,1.708,ok
7964,p53b_evt_007964,p53b_007964,7964,insert_memory,neo4j,burst,65501.046,65513.24,65515.372,14.326,0,12.194,2.131,ok
7970,p53b_evt_007970,p53b_007970,7970,insert_memory,neo4j,burst,65526.257,65541.97,65549.411,23.155,0,15.713,7.441,ok
7967,p53b_evt_007967,p53b_007967,7967,update_relation,neo4j,burst,65523.806,65543.685,65551.055,27.249,0,19.879,7.37,ok
7969,p53b_evt_007969,p53b_007969,7969,update_relation,neo4j,burst,65525.347,65544.479,65551.864,26.517,0,19.132,7.385,ok
7965,p53b_evt_007965,p53b_007965,7965,insert_memory,neo4j,burst,65522.99,65542.661,65552.372,29.382,0,19.671,9.711,ok
7968,p53b_evt_007968,p53b_007968,7968,update_relation,neo4j,burst,65524.481,65541.55,65552.878,28.397,0,17.069,11.328,ok
7966,p53b_evt_007966,p53b_007966,7966,insert_memory,neo4j,burst,65523.425,65548.664,65555.456,32.032,0,25.239,6.792,ok
7971,p53b_evt_007971,p53b_007971,7971,insert_memory,neo4j,burst,65527.179,65549.142,65556.86,29.681,0,21.963,7.718,ok
7973,p53b_evt_007973,p53b_007973,7973,update_relation,neo4j,burst,65531.212,65551.42,65557.433,26.221,0,20.208,6.013,ok
7972,p53b_evt_007972,p53b_007972,7972,update_relation,neo4j,burst,65529.4,65552.096,65558.388,28.987,0,22.696,6.291,ok
7975,p53b_evt_007975,p53b_007975,7975,update_relation,neo4j,burst,65535.056,65558.904,65564.983,29.927,0,23.848,6.079,ok
7974,p53b_evt_007974,p53b_007974,7974,insert_memory,neo4j,burst,65533.004,65557.657,65565.924,32.92,0,24.653,8.267,ok
7978,p53b_evt_007978,p53b_007978,7978,insert_memory,neo4j,burst,65542.009,65563.842,65570.996,28.987,0,21.833,7.153,ok
7977,p53b_evt_007977,p53b_007977,7977,insert_memory,neo4j,burst,65539.541,65566.327,65573.468,33.928,0,26.786,7.142,ok
7976,p53b_evt_007976,p53b_007976,7976,insert_memory,neo4j,burst,65537.95,65565.459,65573.557,35.607,0,27.509,8.098,ok
7979,p53b_evt_007979,p53b_007979,7979,update_relation,neo4j,burst,65546.35,65571.18,65575.942,29.592,0,24.83,4.762,ok
7980,p53b_evt_007980,p53b_007980,7980,insert_memory,neo4j,burst,65548.502,65574.324,65579.895,31.393,0,25.822,5.571,ok
7982,p53b_evt_007982,p53b_007982,7982,update_relation,neo4j,burst,65554.377,65575.392,65583.286,28.909,0,21.015,7.894,ok
7981,p53b_evt_007981,p53b_007981,7981,update_relation,neo4j,burst,65551.665,65573.937,65584.646,32.98,0,22.272,10.708,ok
7983,p53b_evt_007983,p53b_007983,7983,insert_memory,neo4j,burst,65558.411,65579.146,65584.882,26.472,0,20.735,5.737,ok
7984,p53b_evt_007984,p53b_007984,7984,insert_memory,neo4j,burst,65561.345,65584.09,65588.067,26.723,0,22.745,3.977,ok
7986,p53b_evt_007986,p53b_007986,7986,insert_memory,neo4j,burst,65567.037,65585.598,65592.697,25.66,0,18.562,7.098,ok
7985,p53b_evt_007985,p53b_007985,7985,insert_memory,neo4j,burst,65564.591,65586.285,65594.924,30.333,0,21.694,8.64,ok
7987,p53b_evt_007987,p53b_007987,7987,insert_memory,neo4j,burst,65569.652,65590.247,65597.757,28.105,0,20.595,7.51,ok
7989,p53b_evt_007989,p53b_007989,7989,insert_memory,neo4j,burst,65572.715,65593.648,65602.468,29.753,0,20.933,8.819,ok
7988,p53b_evt_007988,p53b_007988,7988,insert_memory,neo4j,burst,65571.016,65596.597,65605.441,34.425,0,25.581,8.845,ok
7991,p53b_evt_007991,p53b_007991,7991,insert_memory,neo4j,burst,65576.249,65597.48,65605.714,29.464,0,21.231,8.233,ok
7990,p53b_evt_007990,p53b_007990,7990,insert_memory,neo4j,burst,65575.121,65598.807,65606.079,30.958,0,23.686,7.272,ok
7992,p53b_evt_007992,p53b_007992,7992,insert_memory,neo4j,burst,65579.926,65598.04,65607.446,27.52,0,18.115,9.406,ok
7994,p53b_evt_007994,p53b_007994,7994,replace_relation,neo4j,burst,65586.047,65607.99,65613.637,27.59,0,21.943,5.647,ok
7993,p53b_evt_007993,p53b_007993,7993,insert_memory,neo4j,burst,65583.911,65610.44,65618.169,34.259,0,26.529,7.73,ok
7995,p53b_evt_007995,p53b_007995,7995,update_relation,neo4j,burst,65590.289,65611.594,65618.936,28.647,0,21.305,7.342,ok
7996,p53b_evt_007996,p53b_007996,7996,update_relation,neo4j,burst,65591.834,65614.403,65621.853,30.019,0,22.569,7.45,ok
7997,p53b_evt_007997,p53b_007997,7997,replace_relation,neo4j,burst,65594.346,65617.67,65624.137,29.79,0,23.324,6.466,ok
7998,p53b_evt_007998,p53b_007998,7998,update_relation,neo4j,burst,65596.801,65620.098,65628.959,32.158,0,23.297,8.861,ok
8000,p53b_evt_008000,p53b_008000,8000,insert_memory,neo4j,burst,65600.535,65623.17,65631.076,30.541,0,22.635,7.905,ok
8001,p53b_evt_008001,p53b_008001,8001,insert_memory,neo4j,burst,65603.301,65621.969,65631.505,28.204,0,18.668,9.536,ok
7999,p53b_evt_007999,p53b_007999,7999,insert_memory,neo4j,burst,65598.172,65622.617,65633.366,35.194,0,24.445,10.749,ok
8002,p53b_evt_008002,p53b_008002,8002,insert_memory,neo4j,burst,65606.972,65630.724,65636.808,29.836,0,23.752,6.084,ok
8003,p53b_evt_008003,p53b_008003,8003,insert_memory,neo4j,burst,65610.101,65632.414,65638.691,28.59,0,22.314,6.277,ok
8005,p53b_evt_008005,p53b_008005,8005,update_relation,neo4j,burst,65615.894,65635.389,65641.92,26.026,0,19.495,6.531,ok
8004,p53b_evt_008004,p53b_008004,8004,insert_memory,neo4j,burst,65612.122,65639.188,65644.541,32.418,0,27.066,5.352,ok
8007,p53b_evt_008007,p53b_008007,8007,insert_memory,neo4j,burst,65622.171,65644.693,65653.357,31.186,0,22.521,8.664,ok
8008,p53b_evt_008008,p53b_008008,8008,insert_memory,neo4j,burst,65624.158,65646.993,65657.357,33.199,0,22.835,10.364,ok
8006,p53b_evt_008006,p53b_008006,8006,insert_memory,neo4j,burst,65620.879,65646.066,65657.865,36.985,0,25.186,11.799,ok
8009,p53b_evt_008009,p53b_008009,8009,update_relation,neo4j,burst,65627.402,65647.066,65658.135,30.733,0,19.664,11.069,ok
8010,p53b_evt_008010,p53b_008010,8010,insert_memory,neo4j,burst,65630.159,65653.899,65661.149,30.99,0,23.739,7.25,ok
8011,p53b_evt_008011,p53b_008011,8011,insert_memory,neo4j,burst,65633.129,65654.802,65663.336,30.207,0,21.673,8.534,ok
8013,p53b_evt_008013,p53b_008013,8013,update_relation,neo4j,burst,65636.599,65658.666,65664.985,28.387,0,22.068,6.319,ok
8012,p53b_evt_008012,p53b_008012,8012,insert_memory,neo4j,burst,65634.712,65661.221,65670.186,35.474,0,26.509,8.965,ok
8014,p53b_evt_008014,p53b_008014,8014,update_relation,neo4j,burst,65639.812,65664.588,65670.834,31.021,0,24.776,6.246,ok
8015,p53b_evt_008015,p53b_008015,8015,update_relation,neo4j,burst,65642.301,65664.673,65672.787,30.487,0,22.372,8.114,ok
8016,p53b_evt_008016,p53b_008016,8016,insert_memory,neo4j,burst,65644.322,65668.793,65674.147,29.825,0,24.472,5.353,ok
8018,p53b_evt_008018,p53b_008018,8018,insert_memory,neo4j,burst,65647.8,65667.582,65677.291,29.491,0,19.782,9.709,ok
8020,p53b_evt_008020,p53b_008020,8020,replace_relation,neo4j,burst,65653.129,65674.646,65681.025,27.895,0,21.516,6.379,ok
8019,p53b_evt_008019,p53b_008019,8019,insert_memory,neo4j,burst,65651.113,65675.255,65681.322,30.209,0,24.142,6.067,ok
8021,p53b_evt_008021,p53b_008021,8021,insert_memory,neo4j,burst,65655.902,65676.306,65682.881,26.979,0,20.404,6.575,ok
8017,p53b_evt_008017,p53b_008017,8017,update_relation,neo4j,burst,65646.761,65679.739,65688.083,41.322,0,32.978,8.344,ok
8023,p53b_evt_008023,p53b_008023,8023,replace_relation,neo4j,burst,65663.836,65684.899,65695.647,31.811,0,21.063,10.748,ok
8022,p53b_evt_008022,p53b_008022,8022,insert_memory,neo4j,burst,65659.518,65683.313,65696.073,36.555,0,23.795,12.76,ok
8024,p53b_evt_008024,p53b_008024,8024,insert_memory,neo4j,burst,65666.208,65690.647,65696.507,30.299,0,24.439,5.86,ok
8025,p53b_evt_008025,p53b_008025,8025,update_relation,neo4j,burst,65670.206,65690.443,65700.13,29.923,0,20.236,9.687,ok
8026,p53b_evt_008026,p53b_008026,8026,insert_memory,neo4j,burst,65671.795,65695.746,65706.125,34.329,0,23.95,10.379,ok
8030,p53b_evt_008030,p53b_008030,8030,insert_memory,neo4j,burst,65681.045,65700.237,65708.723,27.679,0,19.192,8.487,ok
8027,p53b_evt_008027,p53b_008027,8027,replace_relation,neo4j,burst,65674.701,65699.393,65710.231,35.53,0,24.693,10.838,ok
8028,p53b_evt_008028,p53b_008028,8028,update_relation,neo4j,burst,65676.342,65701.854,65711.529,35.188,0,25.512,9.675,ok
8029,p53b_evt_008029,p53b_008029,8029,insert_memory,neo4j,burst,65679.325,65706.848,65713.551,34.226,0,27.523,6.702,ok
8031,p53b_evt_008031,p53b_008031,8031,replace_relation,neo4j,burst,65683.87,65705.67,65713.655,29.785,0,21.8,7.985,ok
8033,p53b_evt_008033,p53b_008033,8033,update_relation,neo4j,burst,65688.656,65714.726,65721.928,33.272,0,26.07,7.202,ok
8032,p53b_evt_008032,p53b_008032,8032,insert_memory,neo4j,burst,65686.393,65714.984,65723.127,36.734,0,28.591,8.143,ok
8035,p53b_evt_008035,p53b_008035,8035,insert_memory,neo4j,burst,65694.122,65719.73,65725.644,31.522,0,25.608,5.913,ok
8037,p53b_evt_008037,p53b_008037,8037,update_relation,neo4j,burst,65699.18,65719.998,65727.458,28.277,0,20.817,7.46,ok
8039,p53b_evt_008039,p53b_008039,8039,insert_memory,neo4j,burst,65704.491,65722.95,65729.095,24.603,0,18.459,6.144,ok
8036,p53b_evt_008036,p53b_008036,8036,update_relation,neo4j,burst,65696.908,65724.561,65731.099,34.19,0,27.653,6.538,ok
