qa_id,conv,n_dense,n_bm25,legacy_top10,current_top10,same_set,same_order,legacy_gold_rank,current_gold_rank,same_gold_rank,legacy_hit1,current_hit1
conv-42_qa_13,conv-42,10,10,conv-42_session_6_D6:2;conv-42_session_21_D21:14;conv-42_session_9_D9:7;conv-42_session_12_D12:14;conv-42_session_26_D26:2;conv-42_session_17_D17:3;conv-42_session_27_D27:6;conv-42_session_25_D25:4;conv-42_session_4_D4:10;conv-42_session_12_D12:10,conv-42_session_6_D6:2;conv-42_session_21_D21:14;conv-42_session_9_D9:7;conv-42_session_12_D12:14;conv-42_session_26_D26:2;conv-42_session_17_D17:3;conv-42_session_27_D27:6;conv-42_session_25_D25:4;conv-42_session_4_D4:10;conv-42_session_12_D12:10,1,1,1,1,1,1,1
conv-42_qa_130,conv-42,10,10,conv-42_session_15_D15:7;conv-42_session_15_D15:9;conv-42_session_15_D15:11;conv-42_session_15_D15:14;conv-42_session_15_D15:10;conv-42_session_15_D15:6;conv-42_session_12_D12:10;conv-42_session_18_D18:2;conv-42_session_6_D6:8;conv-42_session_26_D26:9,conv-42_session_15_D15:7;conv-42_session_15_D15:9;conv-42_session_15_D15:11;conv-42_session_15_D15:14;conv-42_session_15_D15:10;conv-42_session_15_D15:6;conv-42_session_12_D12:10;conv-42_session_18_D18:2;conv-42_session_6_D6:8;conv-42_session_26_D26:9,1,1,1,1,1,1,1
conv-42_qa_131,conv-42,10,10,conv-42_session_15_D15:9;conv-42_session_15_D15:10;conv-42_session_15_D15:7;conv-42_session_15_D15:11;conv-42_session_25_D25:11;conv-42_session_15_D15:14;conv-42_session_15_D15:6;conv-42_session_27_D27:29;conv-42_session_9_D9:7;conv-42_session_25_D25:3,conv-42_session_15_D15:9;conv-42_session_15_D15:10;conv-42_session_15_D15:7;conv-42_session_15_D15:11;conv-42_session_25_D25:11;conv-42_session_15_D15:14;conv-42_session_15_D15:6;conv-42_session_27_D27:29;conv-42_session_9_D9:7;conv-42_session_25_D25:3,1,1,4,4,1,0,0
conv-42_qa_132,conv-42,10,10,conv-42_session_16_D16:8;conv-42_session_21_D21:8;conv-42_session_21_D21:4;conv-42_session_26_D26:9;conv-42_session_4_D4:2;conv-42_session_20_D20:9;conv-42_session_21_D21:14;conv-42_session_22_D22:1;conv-42_session_9_D9:2;conv-42_session_18_D18:10,conv-42_session_16_D16:8;conv-42_session_21_D21:8;conv-42_session_21_D21:4;conv-42_session_26_D26:9;conv-42_session_4_D4:2;conv-42_session_20_D20:9;conv-42_session_21_D21:14;conv-42_session_22_D22:1;conv-42_session_9_D9:2;conv-42_session_18_D18:10,1,1,1,1,1,1,1
conv-42_qa_133,conv-42,10,10,conv-42_session_14_D14:20;conv-42_session_16_D16:2;conv-42_session_23_D23:3;conv-42_session_14_D14:23;conv-42_session_16_D16:6;conv-42_session_23_D23:11;conv-42_session_28_D28:16;conv-42_session_14_D14:8;conv-42_session_10_D10:3;conv-42_session_10_D10:4,conv-42_session_14_D14:20;conv-42_session_16_D16:2;conv-42_session_23_D23:3;conv-42_session_14_D14:23;conv-42_session_16_D16:6;conv-42_session_23_D23:11;conv-42_session_28_D28:16;conv-42_session_14_D14:8;conv-42_session_10_D10:3;conv-42_session_10_D10:4,1,1,5,5,1,0,0
conv-42_qa_134,conv-42,10,10,conv-42_session_18_D18:12;conv-42_session_21_D21:16;conv-42_session_24_D24:2;conv-42_session_8_D8:22;conv-42_session_18_D18:10;conv-42_session_21_D21:7;conv-42_session_18_D18:13;conv-42_session_16_D16:9;conv-42_session_18_D18:8;conv-42_session_22_D22:1,conv-42_session_18_D18:12;conv-42_session_21_D21:16;conv-42_session_24_D24:2;conv-42_session_8_D8:22;conv-42_session_18_D18:10;conv-42_session_21_D21:7;conv-42_session_18_D18:13;conv-42_session_16_D16:9;conv-42_session_18_D18:8;conv-42_session_22_D22:1,1,1,99,99,1,0,0
conv-42_qa_135,conv-42,10,10,conv-42_session_18_D18:12;conv-42_session_11_D11:18;conv-42_session_21_D21:14;conv-42_session_4_D4:2;conv-42_session_24_D24:2;conv-42_session_18_D18:13;conv-42_session_18_D18:10;conv-42_session_8_D8:22;conv-42_session_21_D21:7;conv-42_session_21_D21:12,conv-42_session_18_D18:12;conv-42_session_11_D11:18;conv-42_session_21_D21:14;conv-42_session_4_D4:2;conv-42_session_24_D24:2;conv-42_session_18_D18:13;conv-42_session_18_D18:10;conv-42_session_8_D8:22;conv-42_session_21_D21:7;conv-42_session_21_D21:12,1,1,99,99,1,0,0
conv-42_qa_136,conv-42,10,10,conv-42_session_1_D1:3;conv-42_session_14_D14:8;conv-42_session_10_D10:4;conv-42_session_6_D6:7;conv-42_session_24_D24:11;conv-42_session_17_D17:1;conv-42_session_22_D22:13;conv-42_session_14_D14:9;conv-42_session_22_D22:2;conv-42_session_10_D10:6,conv-42_session_1_D1:3;conv-42_session_14_D14:8;conv-42_session_10_D10:4;conv-42_session_6_D6:7;conv-42_session_24_D24:11;conv-42_session_17_D17:1;conv-42_session_22_D22:13;conv-42_session_14_D14:9;conv-42_session_22_D22:2;conv-42_session_10_D10:6,1,1,6,6,1,0,0
conv-42_qa_137,conv-42,10,10,conv-42_session_17_D17:3;conv-42_session_4_D4:14;conv-42_session_29_D29:1;conv-42_session_5_D5:15;conv-42_session_17_D17:2;conv-42_session_17_D17:4;conv-42_session_11_D11:3;conv-42_session_21_D21:14;conv-42_session_19_D19:10;conv-42_session_26_D26:2,conv-42_session_17_D17:3;conv-42_session_4_D4:14;conv-42_session_29_D29:1;conv-42_session_5_D5:15;conv-42_session_17_D17:2;conv-42_session_17_D17:4;conv-42_session_11_D11:3;conv-42_session_21_D21:14;conv-42_session_19_D19:10;conv-42_session_26_D26:2,1,1,6,6,1,0,0
conv-42_qa_138,conv-42,10,10,conv-42_session_17_D17:4;conv-42_session_17_D17:8;conv-42_session_17_D17:3;conv-42_session_21_D21:14;conv-42_session_9_D9:13;conv-42_session_17_D17:5;conv-42_session_26_D26:2;conv-42_session_17_D17:16;conv-42_session_17_D17:6;conv-42_session_6_D6:3,conv-42_session_17_D17:4;conv-42_session_17_D17:8;conv-42_session_17_D17:3;conv-42_session_21_D21:14;conv-42_session_9_D9:13;conv-42_session_17_D17:5;conv-42_session_26_D26:2;conv-42_session_17_D17:16;conv-42_session_17_D17:6;conv-42_session_6_D6:3,1,1,1,1,1,1,1
conv-42_qa_139,conv-42,10,10,conv-42_session_9_D9:13;conv-42_session_22_D22:9;conv-42_session_4_D4:12;conv-42_session_17_D17:16;conv-42_session_12_D12:14;conv-42_session_17_D17:7;conv-42_session_28_D28:17;conv-42_session_13_D13:9;conv-42_session_27_D27:6;conv-42_session_17_D17:14,conv-42_session_9_D9:13;conv-42_session_22_D22:9;conv-42_session_4_D4:12;conv-42_session_17_D17:16;conv-42_session_12_D12:14;conv-42_session_17_D17:7;conv-42_session_28_D28:17;conv-42_session_13_D13:9;conv-42_session_27_D27:6;conv-42_session_17_D17:14,1,1,4,4,1,0,0
conv-42_qa_14,conv-42,10,10,conv-42_session_22_D22:21;conv-42_session_28_D28:33;conv-42_session_16_D16:5;conv-42_session_25_D25:29;conv-42_session_16_D16:10;conv-42_session_23_D23:30;conv-42_session_15_D15:17;conv-42_session_16_D16:4;conv-42_session_27_D27:29;conv-42_session_6_D6:13,conv-42_session_22_D22:21;conv-42_session_28_D28:33;conv-42_session_16_D16:5;conv-42_session_25_D25:29;conv-42_session_16_D16:10;conv-42_session_23_D23:30;conv-42_session_15_D15:17;conv-42_session_16_D16:4;conv-42_session_27_D27:29;conv-42_session_6_D6:13,1,1,99,99,1,0,0
conv-42_qa_140,conv-42,10,10,conv-42_session_17_D17:10;conv-42_session_27_D27:6;conv-42_session_25_D25:7;conv-42_session_28_D28:8;conv-42_session_4_D4:15;conv-42_session_13_D13:9;conv-42_session_25_D25:2;conv-42_session_27_D27:28;conv-42_session_28_D28:17;conv-42_session_22_D22:15,conv-42_session_17_D17:10;conv-42_session_27_D27:6;conv-42_session_25_D25:7;conv-42_session_28_D28:8;conv-42_session_4_D4:15;conv-42_session_13_D13:9;conv-42_session_25_D25:2;conv-42_session_27_D27:28;conv-42_session_28_D28:17;conv-42_session_22_D22:15,1,1,99,99,1,0,0
conv-42_qa_141,conv-42,10,10,conv-42_session_29_D29:1;conv-42_session_4_D4:14;conv-42_session_17_D17:3;conv-42_session_17_D17:2;conv-42_session_28_D28:33;conv-42_session_12_D12:2;conv-42_session_21_D21:14;conv-42_session_25_D25:29;conv-42_session_26_D26:2;conv-42_session_23_D23:30,conv-42_session_29_D29:1;conv-42_session_4_D4:14;conv-42_session_17_D17:3;conv-42_session_17_D17:2;conv-42_session_28_D28:33;conv-42_session_12_D12:2;conv-42_session_21_D21:14;conv-42_session_25_D25:29;conv-42_session_26_D26:2;conv-42_session_23_D23:30,1,1,4,4,1,0,0
conv-42_qa_142,conv-42,10,10,conv-42_session_17_D17:1;conv-42_session_9_D9:10;conv-42_session_1_D1:11;conv-42_session_22_D22:21;conv-42_session_27_D27:30;conv-42_session_28_D28:13;conv-42_session_16_D16:10;conv-42_session_20_D20:5;conv-42_session_27_D27:29;conv-42_session_2_D2:28,conv-42_session_17_D17:1;conv-42_session_9_D9:10;conv-42_session_1_D1:11;conv-42_session_22_D22:21;conv-42_session_27_D27:30;conv-42_session_28_D28:13;conv-42_session_16_D16:10;conv-42_session_20_D20:5;conv-42_session_27_D27:29;conv-42_session_2_D2:28,1,1,1,1,1,1,1
conv-42_qa_143,conv-42,10,10,conv-42_session_18_D18:5;conv-42_session_18_D18:6;conv-42_session_28_D28:10;conv-42_session_10_D10:7;conv-42_session_12_D12:14;conv-42_session_19_D19:6;conv-42_session_21_D21:14;conv-42_session_25_D25:4;conv-42_session_27_D27:29;conv-42_session_18_D18:3,conv-42_session_18_D18:5;conv-42_session_18_D18:6;conv-42_session_28_D28:10;conv-42_session_10_D10:7;conv-42_session_12_D12:14;conv-42_session_19_D19:6;conv-42_session_21_D21:14;conv-42_session_25_D25:4;conv-42_session_27_D27:29;conv-42_session_18_D18:3,1,1,1,1,1,1,1
conv-42_qa_144,conv-42,10,10,conv-42_session_12_D12:14;conv-42_session_29_D29:14;conv-42_session_16_D16:12;conv-42_session_27_D27:10;conv-42_session_16_D16:2;conv-42_session_18_D18:3;conv-42_session_12_D12:10;conv-42_session_18_D18:7;conv-42_session_27_D27:1;conv-42_session_27_D27:6,conv-42_session_12_D12:14;conv-42_session_29_D29:14;conv-42_session_16_D16:12;conv-42_session_27_D27:10;conv-42_session_16_D16:2;conv-42_session_18_D18:3;conv-42_session_12_D12:10;conv-42_session_18_D18:7;conv-42_session_27_D27:1;conv-42_session_27_D27:6,1,1,8,8,1,0,0
conv-42_qa_145,conv-42,10,10,conv-42_session_18_D18:5;conv-42_session_12_D12:14;conv-42_session_21_D21:16;conv-42_session_18_D18:12;conv-42_session_27_D27:6;conv-42_session_12_D12:10;conv-42_session_22_D22:4;conv-42_session_21_D21:14;conv-42_session_9_D9:1;conv-42_session_27_D27:29,conv-42_session_18_D18:5;conv-42_session_12_D12:14;conv-42_session_21_D21:16;conv-42_session_18_D18:12;conv-42_session_27_D27:6;conv-42_session_12_D12:10;conv-42_session_22_D22:4;conv-42_session_21_D21:14;conv-42_session_9_D9:1;conv-42_session_27_D27:29,1,1,1,1,1,1,1
conv-42_qa_146,conv-42,10,10,conv-42_session_12_D12:10;conv-42_session_6_D6:8;conv-42_session_18_D18:2;conv-42_session_18_D18:7;conv-42_session_12_D12:14;conv-42_session_27_D27:10;conv-42_session_18_D18:3;conv-42_session_28_D28:3;conv-42_session_18_D18:5;conv-42_session_2_D2:1,conv-42_session_12_D12:10;conv-42_session_6_D6:8;conv-42_session_18_D18:2;conv-42_session_18_D18:7;conv-42_session_12_D12:14;conv-42_session_27_D27:10;conv-42_session_18_D18:3;conv-42_session_28_D28:3;conv-42_session_18_D18:5;conv-42_session_2_D2:1,1,1,4,4,1,0,0
conv-42_qa_147,conv-42,10,10,conv-42_session_4_D4:1;conv-42_session_29_D29:13;conv-42_session_21_D21:4;conv-42_session_18_D18:9;conv-42_session_3_D3:4;conv-42_session_4_D4:4;conv-42_session_18_D18:8;conv-42_session_21_D21:6;conv-42_session_16_D16:8;conv-42_session_21_D21:16,conv-42_session_4_D4:1;conv-42_session_29_D29:13;conv-42_session_21_D21:4;conv-42_session_18_D18:9;conv-42_session_3_D3:4;conv-42_session_4_D4:4;conv-42_session_18_D18:8;conv-42_session_21_D21:6;conv-42_session_16_D16:8;conv-42_session_21_D21:16,1,1,4,4,1,0,0
conv-42_qa_148,conv-42,10,10,conv-42_session_18_D18:8;conv-42_session_10_D10:12;conv-42_session_18_D18:11;conv-42_session_20_D20:9;conv-42_session_21_D21:13;conv-42_session_10_D10:13;conv-42_session_21_D21:9;conv-42_session_22_D22:1;conv-42_session_3_D3:9;conv-42_session_21_D21:10,conv-42_session_18_D18:8;conv-42_session_10_D10:12;conv-42_session_18_D18:11;conv-42_session_20_D20:9;conv-42_session_21_D21:13;conv-42_session_10_D10:13;conv-42_session_21_D21:9;conv-42_session_22_D22:1;conv-42_session_3_D3:9;conv-42_session_21_D21:10,1,1,99,99,1,0,0
conv-42_qa_149,conv-42,10,10,conv-42_session_19_D19:6;conv-42_session_9_D9:1;conv-42_session_18_D18:12;conv-42_session_2_D2:25;conv-42_session_21_D21:16;conv-42_session_7_D7:8;conv-42_session_12_D12:10;conv-42_session_21_D21:14;conv-42_session_15_D15:1;conv-42_session_9_D9:2,conv-42_session_19_D19:6;conv-42_session_9_D9:1;conv-42_session_18_D18:12;conv-42_session_2_D2:25;conv-42_session_21_D21:16;conv-42_session_7_D7:8;conv-42_session_12_D12:10;conv-42_session_21_D21:14;conv-42_session_15_D15:1;conv-42_session_9_D9:2,1,1,1,1,1,1,1
conv-42_qa_15,conv-42,10,10,conv-42_session_7_D7:1;conv-42_session_7_D7:13;conv-42_session_7_D7:4;conv-42_session_24_D24:5;conv-42_session_4_D4:2;conv-42_session_23_D23:30;conv-42_session_6_D6:3;conv-42_session_28_D28:2;conv-42_session_4_D4:3;conv-42_session_10_D10:3,conv-42_session_7_D7:1;conv-42_session_7_D7:13;conv-42_session_7_D7:4;conv-42_session_24_D24:5;conv-42_session_4_D4:2;conv-42_session_23_D23:30;conv-42_session_6_D6:3;conv-42_session_28_D28:2;conv-42_session_4_D4:3;conv-42_session_10_D10:3,1,1,1,1,1,1,1
conv-42_qa_150,conv-42,10,10,conv-42_session_19_D19:6;conv-42_session_9_D9:1;conv-42_session_2_D2:25;conv-42_session_17_D17:14;conv-42_session_19_D19:7;conv-42_session_27_D27:10;conv-42_session_21_D21:14;conv-42_session_25_D25:6;conv-42_session_12_D12:12;conv-42_session_9_D9:2,conv-42_session_19_D19:6;conv-42_session_9_D9:1;conv-42_session_2_D2:25;conv-42_session_17_D17:14;conv-42_session_19_D19:7;conv-42_session_27_D27:10;conv-42_session_21_D21:14;conv-42_session_25_D25:6;conv-42_session_12_D12:12;conv-42_session_9_D9:2,1,1,99,99,1,0,0
conv-42_qa_151,conv-42,10,10,conv-42_session_19_D19:2;conv-42_session_22_D22:3;conv-42_session_19_D19:1;conv-42_session_1_D1:4;conv-42_session_26_D26:12;conv-42_session_14_D14:9;conv-42_session_14_D14:10;conv-42_session_28_D28:2;conv-42_session_10_D10:4;conv-42_session_27_D27:3,conv-42_session_19_D19:2;conv-42_session_22_D22:3;conv-42_session_19_D19:1;conv-42_session_1_D1:4;conv-42_session_26_D26:12;conv-42_session_14_D14:9;conv-42_session_14_D14:10;conv-42_session_28_D28:2;conv-42_session_10_D10:4;conv-42_session_27_D27:3,1,1,99,99,1,0,0
conv-42_qa_152,conv-42,10,10,conv-42_session_21_D21:9;conv-42_session_20_D20:10;conv-42_session_4_D4:4;conv-42_session_10_D10:12;conv-42_session_20_D20:9;conv-42_session_8_D8:18;conv-42_session_10_D10:9;conv-42_session_18_D18:11;conv-42_session_18_D18:8;conv-42_session_21_D21:8,conv-42_session_21_D21:9;conv-42_session_20_D20:10;conv-42_session_4_D4:4;conv-42_session_10_D10:12;conv-42_session_20_D20:9;conv-42_session_8_D8:18;conv-42_session_10_D10:9;conv-42_session_18_D18:11;conv-42_session_18_D18:8;conv-42_session_21_D21:8,1,1,2,2,1,0,0
conv-42_qa_153,conv-42,10,10,conv-42_session_20_D20:15;conv-42_session_20_D20:14;conv-42_session_20_D20:9;conv-42_session_21_D21:9;conv-42_session_8_D8:17;conv-42_session_3_D3:12;conv-42_session_18_D18:10;conv-42_session_26_D26:18;conv-42_session_4_D4:4;conv-42_session_21_D21:13,conv-42_session_20_D20:15;conv-42_session_20_D20:14;conv-42_session_20_D20:9;conv-42_session_21_D21:9;conv-42_session_8_D8:17;conv-42_session_3_D3:12;conv-42_session_18_D18:10;conv-42_session_26_D26:18;conv-42_session_4_D4:4;conv-42_session_21_D21:13,1,1,1,1,1,1,1
conv-42_qa_154,conv-42,10,10,conv-42_session_16_D16:8;conv-42_session_21_D21:4;conv-42_session_21_D21:6;conv-42_session_28_D28:1;conv-42_session_29_D29:10;conv-42_session_20_D20:9;conv-42_session_29_D29:13;conv-42_session_3_D3:4;conv-42_session_4_D4:1;conv-42_session_21_D21:10,conv-42_session_16_D16:8;conv-42_session_21_D21:4;conv-42_session_21_D21:6;conv-42_session_28_D28:1;conv-42_session_29_D29:10;conv-42_session_20_D20:9;conv-42_session_29_D29:13;conv-42_session_3_D3:4;conv-42_session_4_D4:1;conv-42_session_21_D21:10,1,1,2,2,1,0,0
conv-42_qa_155,conv-42,10,10,conv-42_session_21_D21:5;conv-42_session_21_D21:11;conv-42_session_21_D21:4;conv-42_session_21_D21:16;conv-42_session_27_D27:34;conv-42_session_21_D21:12;conv-42_session_25_D25:5;conv-42_session_24_D24:2;conv-42_session_4_D4:10;conv-42_session_20_D20:13,conv-42_session_21_D21:5;conv-42_session_21_D21:11;conv-42_session_21_D21:4;conv-42_session_21_D21:16;conv-42_session_27_D27:34;conv-42_session_21_D21:12;conv-42_session_25_D25:5;conv-42_session_24_D24:2;conv-42_session_4_D4:10;conv-42_session_20_D20:13,1,1,99,99,1,0,0
conv-42_qa_156,conv-42,10,10,conv-42_session_21_D21:10;conv-42_session_21_D21:6;conv-42_session_26_D26:18;conv-42_session_21_D21:11;conv-42_session_20_D20:9;conv-42_session_4_D4:4;conv-42_session_3_D3:10;conv-42_session_8_D8:19;conv-42_session_21_D21:9;conv-42_session_29_D29:10,conv-42_session_21_D21:10;conv-42_session_21_D21:6;conv-42_session_26_D26:18;conv-42_session_21_D21:11;conv-42_session_20_D20:9;conv-42_session_4_D4:4;conv-42_session_3_D3:10;conv-42_session_8_D8:19;conv-42_session_21_D21:9;conv-42_session_29_D29:10,1,1,1,1,1,1,1
conv-42_qa_157,conv-42,10,10,conv-42_session_21_D21:15;conv-42_session_21_D21:18;conv-42_session_21_D21:11;conv-42_session_18_D18:11;conv-42_session_21_D21:17;conv-42_session_20_D20:12;conv-42_session_21_D21:13;conv-42_session_20_D20:11;conv-42_session_21_D21:16;conv-42_session_3_D3:9,conv-42_session_21_D21:15;conv-42_session_21_D21:18;conv-42_session_21_D21:11;conv-42_session_18_D18:11;conv-42_session_21_D21:17;conv-42_session_20_D20:12;conv-42_session_21_D21:13;conv-42_session_20_D20:11;conv-42_session_21_D21:16;conv-42_session_3_D3:9,1,1,3,3,1,0,0
conv-42_qa_158,conv-42,10,10,conv-42_session_21_D21:14;conv-42_session_21_D21:15;conv-42_session_20_D20:12;conv-42_session_20_D20:5;conv-42_session_18_D18:7;conv-42_session_20_D20:6;conv-42_session_18_D18:11;conv-42_session_28_D28:15;conv-42_session_21_D21:7;conv-42_session_3_D3:13,conv-42_session_21_D21:14;conv-42_session_21_D21:15;conv-42_session_20_D20:12;conv-42_session_20_D20:5;conv-42_session_18_D18:7;conv-42_session_20_D20:6;conv-42_session_18_D18:11;conv-42_session_28_D28:15;conv-42_session_21_D21:7;conv-42_session_3_D3:13,1,1,99,99,1,0,0
conv-42_qa_159,conv-42,10,10,conv-42_session_21_D21:17;conv-42_session_10_D10:11;conv-42_session_26_D26:18;conv-42_session_18_D18:11;conv-42_session_4_D4:5;conv-42_session_18_D18:8;conv-42_session_3_D3:10;conv-42_session_18_D18:9;conv-42_session_20_D20:11;conv-42_session_21_D21:6,conv-42_session_21_D21:17;conv-42_session_10_D10:11;conv-42_session_26_D26:18;conv-42_session_18_D18:11;conv-42_session_4_D4:5;conv-42_session_18_D18:8;conv-42_session_3_D3:10;conv-42_session_18_D18:9;conv-42_session_20_D20:11;conv-42_session_21_D21:6,1,1,1,1,1,1,1
conv-42_qa_16,conv-42,10,10,conv-42_session_11_D11:20;conv-42_session_1_D1:18;conv-42_session_22_D22:22;conv-42_session_4_D4:2;conv-42_session_23_D23:30;conv-42_session_6_D6:3;conv-42_session_28_D28:2;conv-42_session_7_D7:2;conv-42_session_22_D22:3;conv-42_session_7_D7:13,conv-42_session_11_D11:20;conv-42_session_1_D1:18;conv-42_session_22_D22:22;conv-42_session_4_D4:2;conv-42_session_23_D23:30;conv-42_session_6_D6:3;conv-42_session_28_D28:2;conv-42_session_7_D7:2;conv-42_session_22_D22:3;conv-42_session_7_D7:13,1,1,99,99,1,0,0
conv-42_qa_160,conv-42,10,10,conv-42_session_27_D27:27;conv-42_session_17_D17:14;conv-42_session_1_D1:19;conv-42_session_1_D1:12;conv-42_session_25_D25:12;conv-42_session_10_D10:3;conv-42_session_1_D1:17;conv-42_session_23_D23:16;conv-42_session_1_D1:15;conv-42_session_1_D1:13,conv-42_session_27_D27:27;conv-42_session_17_D17:14;conv-42_session_1_D1:19;conv-42_session_1_D1:12;conv-42_session_25_D25:12;conv-42_session_10_D10:3;conv-42_session_1_D1:17;conv-42_session_23_D23:16;conv-42_session_1_D1:15;conv-42_session_1_D1:13,1,1,99,99,1,0,0
conv-42_qa_161,conv-42,10,10,conv-42_session_22_D22:19;conv-42_session_21_D21:14;conv-42_session_2_D2:25;conv-42_session_12_D12:10;conv-42_session_4_D4:2;conv-42_session_26_D26:2;conv-42_session_9_D9:1;conv-42_session_14_D14:4;conv-42_session_27_D27:10;conv-42_session_17_D17:3,conv-42_session_22_D22:19;conv-42_session_21_D21:14;conv-42_session_2_D2:25;conv-42_session_12_D12:10;conv-42_session_4_D4:2;conv-42_session_26_D26:2;conv-42_session_9_D9:1;conv-42_session_14_D14:4;conv-42_session_27_D27:10;conv-42_session_17_D17:3,1,1,1,1,1,1,1
conv-42_qa_162,conv-42,10,10,conv-42_session_10_D10:6;conv-42_session_23_D23:1;conv-42_session_1_D1:4;conv-42_session_23_D23:11;conv-42_session_14_D14:20;conv-42_session_14_D14:8;conv-42_session_23_D23:13;conv-42_session_23_D23:3;conv-42_session_28_D28:2;conv-42_session_10_D10:4,conv-42_session_10_D10:6;conv-42_session_23_D23:1;conv-42_session_1_D1:4;conv-42_session_23_D23:11;conv-42_session_14_D14:20;conv-42_session_14_D14:8;conv-42_session_23_D23:13;conv-42_session_23_D23:3;conv-42_session_28_D28:2;conv-42_session_10_D10:4,1,1,99,99,1,0,0
conv-42_qa_163,conv-42,10,10,conv-42_session_23_D23:17;conv-42_session_1_D1:19;conv-42_session_1_D1:15;conv-42_session_23_D23:16;conv-42_session_17_D17:14;conv-42_session_27_D27:27;conv-42_session_1_D1:17;conv-42_session_4_D4:11;conv-42_session_1_D1:13;conv-42_session_24_D24:1,conv-42_session_23_D23:17;conv-42_session_1_D1:19;conv-42_session_1_D1:15;conv-42_session_23_D23:16;conv-42_session_17_D17:14;conv-42_session_27_D27:27;conv-42_session_1_D1:17;conv-42_session_4_D4:11;conv-42_session_1_D1:13;conv-42_session_24_D24:1,1,1,1,1,1,1,1
conv-42_qa_164,conv-42,10,10,conv-42_session_23_D23:17;conv-42_session_23_D23:7;conv-42_session_1_D1:5;conv-42_session_27_D27:23;conv-42_session_10_D10:5;conv-42_session_24_D24:11;conv-42_session_27_D27:24;conv-42_session_1_D1:4;conv-42_session_9_D9:10;conv-42_session_1_D1:11,conv-42_session_23_D23:17;conv-42_session_23_D23:7;conv-42_session_1_D1:5;conv-42_session_27_D27:23;conv-42_session_10_D10:5;conv-42_session_24_D24:11;conv-42_session_27_D27:24;conv-42_session_1_D1:4;conv-42_session_9_D9:10;conv-42_session_1_D1:11,1,1,1,1,1,1,1
