qa_id,category,cell,scope_id,gold_memory_id,projection_ok,candidate_count,candidate_parity,commit_ms,rawerk_ms,sparse_index_ms,dense_index_ms,backend_fetch_ms,fusion_ms,time_to_top10_ms,fresh_hit_at_10,gold_rank,top10_ids
conv-41_qa_6,1,cassandra-materialized,conv-41,conv-41_session_4_D4:1,1,663,1,32.2279,52.0129,99.4002,107.9664,16.6231,2.0481,126.6376,1,5,"[""conv-41_session_2_D2:17"", ""conv-41_session_26_D26:11"", ""conv-41_session_29_D29:18"", ""conv-41_session_25_D25:4"", ""conv-41_session_4_D4:1"", ""conv-41_session_17_D17:13"", ""conv-41_session_6_D6:17"", ""conv-41_session_21_D21:11"", ""conv-41_session_24_D24:6"", ""conv-41_session_24_D24:10""]"
conv-41_qa_6,1,neo4j-native,conv-41,conv-41_session_4_D4:1,1,663,1,4.8325,21.0938,97.2968,107.3572,49.3264,1.4578,158.1414,1,5,"[""conv-41_session_2_D2:17"", ""conv-41_session_26_D26:11"", ""conv-41_session_29_D29:18"", ""conv-41_session_25_D25:4"", ""conv-41_session_4_D4:1"", ""conv-41_session_17_D17:13"", ""conv-41_session_6_D6:17"", ""conv-41_session_21_D21:11"", ""conv-41_session_24_D24:6"", ""conv-41_session_24_D24:10""]"
conv-41_qa_6,1,neo4j-materialized,conv-41,conv-41_session_4_D4:1,1,663,1,3.7375,4.7133,96.2722,105.9705,47.04,1.8245,154.835,1,5,"[""conv-41_session_2_D2:17"", ""conv-41_session_26_D26:11"", ""conv-41_session_29_D29:18"", ""conv-41_session_25_D25:4"", ""conv-41_session_4_D4:1"", ""conv-41_session_17_D17:13"", ""conv-41_session_6_D6:17"", ""conv-41_session_21_D21:11"", ""conv-41_session_24_D24:6"", ""conv-41_session_24_D24:10""]"
conv-41_qa_7,1,cassandra-base,conv-41,conv-41_session_5_D5:13,1,663,1,4.6154,67.7621,96.6717,106.8692,8.6345,2.815,118.3187,1,7,"[""conv-41_session_5_D5:5"", ""conv-41_session_5_D5:4"", ""conv-41_session_31_D31:17"", ""conv-41_session_20_D20:10"", ""conv-41_session_8_D8:13"", ""conv-41_session_23_D23:7"", ""conv-41_session_5_D5:13"", ""conv-41_session_31_D31:11"", ""conv-41_session_17_D17:9"", ""conv-41_session_18_D18:22""]"
conv-41_qa_7,1,cassandra-materialized,conv-41,conv-41_session_5_D5:13,1,663,1,3.6218,20.7594,96.2051,105.7108,9.9232,3.7788,119.4128,1,7,"[""conv-41_session_5_D5:5"", ""conv-41_session_5_D5:4"", ""conv-41_session_31_D31:17"", ""conv-41_session_20_D20:10"", ""conv-41_session_8_D8:13"", ""conv-41_session_23_D23:7"", ""conv-41_session_5_D5:13"", ""conv-41_session_31_D31:11"", ""conv-41_session_17_D17:9"", ""conv-41_session_18_D18:22""]"
conv-41_qa_7,1,neo4j-native,conv-41,conv-41_session_5_D5:13,1,663,1,5.1783,37.4585,95.7622,105.7106,43.2126,1.7626,150.6858,1,7,"[""conv-41_session_5_D5:5"", ""conv-41_session_5_D5:4"", ""conv-41_session_31_D31:17"", ""conv-41_session_20_D20:10"", ""conv-41_session_8_D8:13"", ""conv-41_session_23_D23:7"", ""conv-41_session_5_D5:13"", ""conv-41_session_31_D31:11"", ""conv-41_session_17_D17:9"", ""conv-41_session_18_D18:22""]"
conv-41_qa_7,1,neo4j-materialized,conv-41,conv-41_session_5_D5:13,1,663,1,5.7229,7.0036,96.1538,106.1832,47.0724,1.3585,154.6141,1,7,"[""conv-41_session_5_D5:5"", ""conv-41_session_5_D5:4"", ""conv-41_session_31_D31:17"", ""conv-41_session_20_D20:10"", ""conv-41_session_8_D8:13"", ""conv-41_session_23_D23:7"", ""conv-41_session_5_D5:13"", ""conv-41_session_31_D31:11"", ""conv-41_session_17_D17:9"", ""conv-41_session_18_D18:22""]"
conv-41_qa_8,3,cassandra-base,conv-41,conv-41_session_5_D5:5,1,663,1,4.3554,69.3682,103.8117,112.4462,11.5398,1.578,125.564,1,2,"[""conv-41_session_21_D21:6"", ""conv-41_session_5_D5:5"", ""conv-41_session_16_D16:3"", ""conv-41_session_6_D6:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_6_D6:21"", ""conv-41_session_21_D21:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_32_D32:6"", ""conv-41_session_22_D22:3""]"
conv-41_qa_8,3,cassandra-materialized,conv-41,conv-41_session_5_D5:5,1,663,1,3.7345,26.8421,101.5791,111.6352,14.9502,1.6166,128.202,1,2,"[""conv-41_session_21_D21:6"", ""conv-41_session_5_D5:5"", ""conv-41_session_16_D16:3"", ""conv-41_session_6_D6:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_6_D6:21"", ""conv-41_session_21_D21:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_32_D32:6"", ""conv-41_session_22_D22:3""]"
conv-41_qa_8,3,neo4j-native,conv-41,conv-41_session_5_D5:5,1,663,1,5.8478,41.8575,104.015,113.8182,41.8069,1.7991,157.4242,1,2,"[""conv-41_session_21_D21:6"", ""conv-41_session_5_D5:5"", ""conv-41_session_16_D16:3"", ""conv-41_session_6_D6:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_6_D6:21"", ""conv-41_session_21_D21:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_32_D32:6"", ""conv-41_session_22_D22:3""]"
conv-41_qa_8,3,neo4j-materialized,conv-41,conv-41_session_5_D5:5,1,663,1,3.7978,5.1138,101.9559,111.8939,46.8952,1.2879,160.077,1,2,"[""conv-41_session_21_D21:6"", ""conv-41_session_5_D5:5"", ""conv-41_session_16_D16:3"", ""conv-41_session_6_D6:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_6_D6:21"", ""conv-41_session_21_D21:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_32_D32:6"", ""conv-41_session_22_D22:3""]"
conv-41_qa_9,1,cassandra-base,conv-41,conv-41_session_6_D6:9,1,663,1,3.1849,51.2443,101.8407,111.7939,9.1545,4.9761,125.9245,1,1,"[""conv-41_session_6_D6:9"", ""conv-41_session_7_D7:7"", ""conv-41_session_4_D4:4"", ""conv-41_session_13_D13:13"", ""conv-41_session_21_D21:7"", ""conv-41_session_4_D4:9"", ""conv-41_session_13_D13:22"", ""conv-41_session_22_D22:9"", ""conv-41_session_2_D2:14"", ""conv-41_session_21_D21:6""]"
conv-41_qa_9,1,cassandra-materialized,conv-41,conv-41_session_6_D6:9,1,663,1,2.5394,4.0378,95.702,108.3182,12.5888,6.3953,127.3023,1,1,"[""conv-41_session_6_D6:9"", ""conv-41_session_7_D7:7"", ""conv-41_session_4_D4:4"", ""conv-41_session_13_D13:13"", ""conv-41_session_21_D21:7"", ""conv-41_session_4_D4:9"", ""conv-41_session_13_D13:22"", ""conv-41_session_22_D22:9"", ""conv-41_session_2_D2:14"", ""conv-41_session_21_D21:6""]"
conv-41_qa_9,1,neo4j-native,conv-41,conv-41_session_6_D6:9,1,663,1,19.1886,29.8119,101.0513,110.4623,51.101,1.479,163.0423,1,1,"[""conv-41_session_6_D6:9"", ""conv-41_session_7_D7:7"", ""conv-41_session_4_D4:4"", ""conv-41_session_13_D13:13"", ""conv-41_session_21_D21:7"", ""conv-41_session_4_D4:9"", ""conv-41_session_13_D13:22"", ""conv-41_session_22_D22:9"", ""conv-41_session_2_D2:14"", ""conv-41_session_21_D21:6""]"
conv-41_qa_9,1,neo4j-materialized,conv-41,conv-41_session_6_D6:9,1,663,1,21.3546,65.9154,100.6554,109.889,45.5355,2.0265,157.451,1,1,"[""conv-41_session_6_D6:9"", ""conv-41_session_7_D7:7"", ""conv-41_session_4_D4:4"", ""conv-41_session_13_D13:13"", ""conv-41_session_21_D21:7"", ""conv-41_session_4_D4:9"", ""conv-41_session_13_D13:22"", ""conv-41_session_22_D22:9"", ""conv-41_session_2_D2:14"", ""conv-41_session_21_D21:6""]"
conv-41_qa_10,2,cassandra-base,conv-41,conv-41_session_7_D7:1,1,663,1,3.214,46.2058,98.4184,109.5948,4.7503,2.5409,,0,,"[""conv-41_session_7_D7:5"", ""conv-41_session_21_D21:1"", ""conv-41_session_7_D7:6"", ""conv-41_session_29_D29:17"", ""conv-41_session_8_D8:23"", ""conv-41_session_1_D1:1"", ""conv-41_session_13_D13:27"", ""conv-41_session_30_D30:19"", ""conv-41_session_20_D20:8"", ""conv-41_session_13_D13:2""]"
conv-41_qa_10,2,cassandra-materialized,conv-41,conv-41_session_7_D7:1,1,663,1,3.3573,6.2478,97.8523,108.7751,9.6993,1.7026,,0,,"[""conv-41_session_7_D7:5"", ""conv-41_session_21_D21:1"", ""conv-41_session_7_D7:6"", ""conv-41_session_29_D29:17"", ""conv-41_session_8_D8:23"", ""conv-41_session_1_D1:1"", ""conv-41_session_13_D13:27"", ""conv-41_session_30_D30:19"", ""conv-41_session_20_D20:8"", ""conv-41_session_13_D13:2""]"
conv-41_qa_10,2,neo4j-native,conv-41,conv-41_session_7_D7:1,1,663,1,5.3928,71.2151,100.4859,110.3016,38.2572,1.6331,,0,,"[""conv-41_session_7_D7:5"", ""conv-41_session_21_D21:1"", ""conv-41_session_7_D7:6"", ""conv-41_session_29_D29:17"", ""conv-41_session_8_D8:23"", ""conv-41_session_1_D1:1"", ""conv-41_session_13_D13:27"", ""conv-41_session_30_D30:19"", ""conv-41_session_20_D20:8"", ""conv-41_session_13_D13:2""]"
conv-41_qa_10,2,neo4j-materialized,conv-41,conv-41_session_7_D7:1,1,663,1,4.2821,22.974,98.3703,108.3026,44.8156,1.3288,,0,,"[""conv-41_session_7_D7:5"", ""conv-41_session_21_D21:1"", ""conv-41_session_7_D7:6"", ""conv-41_session_29_D29:17"", ""conv-41_session_8_D8:23"", ""conv-41_session_1_D1:1"", ""conv-41_session_13_D13:27"", ""conv-41_session_30_D30:19"", ""conv-41_session_20_D20:8"", ""conv-41_session_13_D13:2""]"
conv-41_qa_11,1,cassandra-base,conv-41,conv-41_session_7_D7:5,1,663,1,4.8899,70.5879,100.7524,110.7233,12.7437,4.4892,,0,,"[""conv-41_session_20_D20:9"", ""conv-41_session_12_D12:18"", ""conv-41_session_5_D5:8"", ""conv-41_session_22_D22:10"", ""conv-41_session_32_D32:14"", ""conv-41_session_11_D11:16"", ""conv-41_session_21_D21:21"", ""conv-41_session_4_D4:1"", ""conv-41_session_8_D8:21"", ""conv-41_session_28_D28:10""]"
conv-41_qa_11,1,cassandra-materialized,conv-41,conv-41_session_7_D7:5,1,663,1,5.6186,30.2198,102.3008,112.1572,13.8369,5.2078,,0,,"[""conv-41_session_20_D20:9"", ""conv-41_session_12_D12:18"", ""conv-41_session_5_D5:8"", ""conv-41_session_22_D22:10"", ""conv-41_session_32_D32:14"", ""conv-41_session_11_D11:16"", ""conv-41_session_21_D21:21"", ""conv-41_session_4_D4:1"", ""conv-41_session_8_D8:21"", ""conv-41_session_28_D28:10""]"
conv-41_qa_11,1,neo4j-native,conv-41,conv-41_session_7_D7:5,1,663,1,6.9636,43.1769,100.9762,113.2169,97.3981,2.3801,,0,,"[""conv-41_session_20_D20:9"", ""conv-41_session_12_D12:18"", ""conv-41_session_5_D5:8"", ""conv-41_session_22_D22:10"", ""conv-41_session_32_D32:14"", ""conv-41_session_11_D11:16"", ""conv-41_session_21_D21:21"", ""conv-41_session_4_D4:1"", ""conv-41_session_8_D8:21"", ""conv-41_session_28_D28:10""]"
conv-41_qa_11,1,neo4j-materialized,conv-41,conv-41_session_7_D7:5,1,663,1,5.5624,6.9058,100.4062,112.6556,103.5204,1.5627,,0,,"[""conv-41_session_20_D20:9"", ""conv-41_session_12_D12:18"", ""conv-41_session_5_D5:8"", ""conv-41_session_22_D22:10"", ""conv-41_session_32_D32:14"", ""conv-41_session_11_D11:16"", ""conv-41_session_21_D21:21"", ""conv-41_session_4_D4:1"", ""conv-41_session_8_D8:21"", ""conv-41_session_28_D28:10""]"
conv-41_qa_12,1,cassandra-base,conv-41,conv-41_session_8_D8:18,1,663,1,43.613,81.0052,105.6053,114.9279,3.9186,3.0337,121.8802,1,1,"[""conv-41_session_8_D8:18"", ""conv-41_session_3_D3:11"", ""conv-41_session_9_D9:11"", ""conv-41_session_13_D13:29"", ""conv-41_session_19_D19:7"", ""conv-41_session_18_D18:12"", ""conv-41_session_29_D29:7"", ""conv-41_session_18_D18:10"", ""conv-41_session_13_D13:7"", ""conv-41_session_29_D29:9""]"
conv-41_qa_12,1,cassandra-materialized,conv-41,conv-41_session_8_D8:18,1,663,1,42.4287,51.5025,78.9555,112.964,5.9128,3.7385,122.6153,1,1,"[""conv-41_session_8_D8:18"", ""conv-41_session_3_D3:11"", ""conv-41_session_9_D9:11"", ""conv-41_session_13_D13:29"", ""conv-41_session_19_D19:7"", ""conv-41_session_18_D18:12"", ""conv-41_session_29_D29:7"", ""conv-41_session_18_D18:10"", ""conv-41_session_13_D13:7"", ""conv-41_session_29_D29:9""]"
conv-41_qa_12,1,neo4j-native,conv-41,conv-41_session_8_D8:18,1,663,1,4.9332,21.5765,80.1355,114.2255,45.3787,1.7522,161.3564,1,1,"[""conv-41_session_8_D8:18"", ""conv-41_session_3_D3:11"", ""conv-41_session_9_D9:11"", ""conv-41_session_13_D13:29"", ""conv-41_session_19_D19:7"", ""conv-41_session_18_D18:12"", ""conv-41_session_29_D29:7"", ""conv-41_session_18_D18:10"", ""conv-41_session_13_D13:7"", ""conv-41_session_29_D29:9""]"
conv-41_qa_12,1,neo4j-materialized,conv-41,conv-41_session_8_D8:18,1,663,1,3.5368,4.4236,78.6167,112.5796,50.197,1.4123,164.1889,1,1,"[""conv-41_session_8_D8:18"", ""conv-41_session_3_D3:11"", ""conv-41_session_9_D9:11"", ""conv-41_session_13_D13:29"", ""conv-41_session_19_D19:7"", ""conv-41_session_18_D18:12"", ""conv-41_session_29_D29:7"", ""conv-41_session_18_D18:10"", ""conv-41_session_13_D13:7"", ""conv-41_session_29_D29:9""]"
conv-41_qa_13,2,cassandra-base,conv-41,conv-41_session_8_D8:1,1,663,1,6.9702,77.0246,99.0776,106.2579,10.7717,3.2631,120.2927,1,1,"[""conv-41_session_8_D8:1"", ""conv-41_session_21_D21:7"", ""conv-41_session_5_D5:10"", ""conv-41_session_7_D7:7"", ""conv-41_session_17_D17:1"", ""conv-41_session_13_D13:24"", ""conv-41_session_20_D20:1"", ""conv-41_session_14_D14:12"", ""conv-41_session_18_D18:12"", ""conv-41_session_30_D30:8""]"
conv-41_qa_13,2,cassandra-materialized,conv-41,conv-41_session_8_D8:1,1,663,1,6.2609,49.1322,76.1186,105.3681,12.2189,4.2571,121.8441,1,1,"[""conv-41_session_8_D8:1"", ""conv-41_session_21_D21:7"", ""conv-41_session_5_D5:10"", ""conv-41_session_7_D7:7"", ""conv-41_session_17_D17:1"", ""conv-41_session_13_D13:24"", ""conv-41_session_20_D20:1"", ""conv-41_session_14_D14:12"", ""conv-41_session_18_D18:12"", ""conv-41_session_30_D30:8""]"
conv-41_qa_13,2,neo4j-native,conv-41,conv-41_session_8_D8:1,1,663,1,4.7379,13.2316,73.7943,103.2541,45.4273,1.8188,150.5002,1,1,"[""conv-41_session_8_D8:1"", ""conv-41_session_21_D21:7"", ""conv-41_session_5_D5:10"", ""conv-41_session_7_D7:7"", ""conv-41_session_17_D17:1"", ""conv-41_session_13_D13:24"", ""conv-41_session_20_D20:1"", ""conv-41_session_14_D14:12"", ""conv-41_session_18_D18:12"", ""conv-41_session_30_D30:8""]"
conv-41_qa_13,2,neo4j-materialized,conv-41,conv-41_session_8_D8:1,1,663,1,4.7375,6.5469,74.7154,104.3396,48.1607,1.2651,153.7654,1,1,"[""conv-41_session_8_D8:1"", ""conv-41_session_21_D21:7"", ""conv-41_session_5_D5:10"", ""conv-41_session_7_D7:7"", ""conv-41_session_17_D17:1"", ""conv-41_session_13_D13:24"", ""conv-41_session_20_D20:1"", ""conv-41_session_14_D14:12"", ""conv-41_session_18_D18:12"", ""conv-41_session_30_D30:8""]"
conv-41_qa_14,3,cassandra-base,conv-41,conv-41_session_8_D8:18,1,663,1,30.9082,93.8215,122.7052,133.3696,6.8131,2.1847,142.3674,1,9,"[""conv-41_session_3_D3:4"", ""conv-41_session_21_D21:24"", ""conv-41_session_15_D15:3"", ""conv-41_session_6_D6:4"", ""conv-41_session_27_D27:13"", ""conv-41_session_15_D15:9"", ""conv-41_session_21_D21:22"", ""conv-41_session_17_D17:7"", ""conv-41_session_8_D8:18"", ""conv-41_session_17_D17:9""]"
conv-41_qa_14,3,cassandra-materialized,conv-41,conv-41_session_8_D8:18,1,663,1,38.9705,57.2289,121.9763,132.8427,7.5294,2.7754,143.1475,1,9,"[""conv-41_session_3_D3:4"", ""conv-41_session_21_D21:24"", ""conv-41_session_15_D15:3"", ""conv-41_session_6_D6:4"", ""conv-41_session_27_D27:13"", ""conv-41_session_15_D15:9"", ""conv-41_session_21_D21:22"", ""conv-41_session_17_D17:7"", ""conv-41_session_8_D8:18"", ""conv-41_session_17_D17:9""]"
conv-41_qa_14,3,neo4j-native,conv-41,conv-41_session_8_D8:18,1,663,1,4.6502,42.5244,122.8754,131.6521,40.0218,1.8291,173.503,1,9,"[""conv-41_session_3_D3:4"", ""conv-41_session_21_D21:24"", ""conv-41_session_15_D15:3"", ""conv-41_session_6_D6:4"", ""conv-41_session_27_D27:13"", ""conv-41_session_15_D15:9"", ""conv-41_session_21_D21:22"", ""conv-41_session_17_D17:7"", ""conv-41_session_8_D8:18"", ""conv-41_session_17_D17:9""]"
conv-41_qa_14,3,neo4j-materialized,conv-41,conv-41_session_8_D8:18,1,663,1,5.346,6.3559,121.9018,132.3802,44.6974,1.2535,178.3311,1,9,"[""conv-41_session_3_D3:4"", ""conv-41_session_21_D21:24"", ""conv-41_session_15_D15:3"", ""conv-41_session_6_D6:4"", ""conv-41_session_27_D27:13"", ""conv-41_session_15_D15:9"", ""conv-41_session_21_D21:22"", ""conv-41_session_17_D17:7"", ""conv-41_session_8_D8:18"", ""conv-41_session_17_D17:9""]"
conv-41_qa_15,1,cassandra-base,conv-41,conv-41_session_9_D9:1,1,663,1,14.7235,69.4054,96.0181,105.7682,10.8189,3.1652,119.7523,1,3,"[""conv-41_session_25_D25:16"", ""conv-41_session_7_D7:1"", ""conv-41_session_9_D9:1"", ""conv-41_session_25_D25:14"", ""conv-41_session_1_D1:3"", ""conv-41_session_21_D21:11"", ""conv-41_session_12_D12:3"", ""conv-41_session_25_D25:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_15_D15:5""]"
conv-41_qa_15,1,cassandra-materialized,conv-41,conv-41_session_9_D9:1,1,663,1,16.2581,49.1471,97.9608,107.7519,11.2728,4.1693,123.194,1,3,"[""conv-41_session_25_D25:16"", ""conv-41_session_7_D7:1"", ""conv-41_session_9_D9:1"", ""conv-41_session_25_D25:14"", ""conv-41_session_1_D1:3"", ""conv-41_session_21_D21:11"", ""conv-41_session_12_D12:3"", ""conv-41_session_25_D25:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_15_D15:5""]"
conv-41_qa_15,1,neo4j-native,conv-41,conv-41_session_9_D9:1,1,663,1,4.5614,5.7463,94.6239,105.8827,49.8563,1.4222,157.1612,1,3,"[""conv-41_session_25_D25:16"", ""conv-41_session_7_D7:1"", ""conv-41_session_9_D9:1"", ""conv-41_session_25_D25:14"", ""conv-41_session_1_D1:3"", ""conv-41_session_21_D21:11"", ""conv-41_session_12_D12:3"", ""conv-41_session_25_D25:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_15_D15:5""]"
conv-41_qa_15,1,neo4j-materialized,conv-41,conv-41_session_9_D9:1,1,663,1,5.7244,22.5115,96.3191,106.0432,47.7998,1.6481,155.4911,1,3,"[""conv-41_session_25_D25:16"", ""conv-41_session_7_D7:1"", ""conv-41_session_9_D9:1"", ""conv-41_session_25_D25:14"", ""conv-41_session_1_D1:3"", ""conv-41_session_21_D21:11"", ""conv-41_session_12_D12:3"", ""conv-41_session_25_D25:12"", ""conv-41_session_19_D19:7"", ""conv-41_session_15_D15:5""]"
conv-41_qa_16,2,cassandra-base,conv-41,conv-41_session_9_D9:2,1,663,1,6.2671,79.0523,107.9533,118.6625,6.4706,2.909,,0,,"[""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:4"", ""conv-41_session_1_D1:8"", ""conv-41_session_19_D19:7"", ""conv-41_session_2_D2:4"", ""conv-41_session_32_D32:6"", ""conv-41_session_7_D7:6"", ""conv-41_session_1_D1:13"", ""conv-41_session_15_D15:12""]"
conv-41_qa_16,2,cassandra-materialized,conv-41,conv-41_session_9_D9:2,1,663,1,4.5215,53.7701,105.5132,117.4832,7.9568,3.1233,,0,,"[""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:4"", ""conv-41_session_1_D1:8"", ""conv-41_session_19_D19:7"", ""conv-41_session_2_D2:4"", ""conv-41_session_32_D32:6"", ""conv-41_session_7_D7:6"", ""conv-41_session_1_D1:13"", ""conv-41_session_15_D15:12""]"
conv-41_qa_16,2,neo4j-native,conv-41,conv-41_session_9_D9:2,1,663,1,4.5059,23.811,105.5907,116.6126,47.2328,1.6224,,0,,"[""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:4"", ""conv-41_session_1_D1:8"", ""conv-41_session_19_D19:7"", ""conv-41_session_2_D2:4"", ""conv-41_session_32_D32:6"", ""conv-41_session_7_D7:6"", ""conv-41_session_1_D1:13"", ""conv-41_session_15_D15:12""]"
conv-41_qa_16,2,neo4j-materialized,conv-41,conv-41_session_9_D9:2,1,663,1,4.5561,6.1193,107.1781,117.7309,50.4428,1.3972,,0,,"[""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:4"", ""conv-41_session_1_D1:8"", ""conv-41_session_19_D19:7"", ""conv-41_session_2_D2:4"", ""conv-41_session_32_D32:6"", ""conv-41_session_7_D7:6"", ""conv-41_session_1_D1:13"", ""conv-41_session_15_D15:12""]"
conv-41_qa_17,3,cassandra-base,conv-41,conv-41_session_9_D9:6,1,663,1,3.2597,76.5958,99.1117,106.9096,6.0583,3.6892,116.6571,1,1,"[""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:4"", ""conv-41_session_9_D9:7"", ""conv-41_session_28_D28:5"", ""conv-41_session_1_D1:8"", ""conv-41_session_30_D30:18"", ""conv-41_session_1_D1:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_21_D21:12""]"
conv-41_qa_17,3,cassandra-materialized,conv-41,conv-41_session_9_D9:6,1,663,1,3.5068,45.9201,75.1173,105.8906,7.7829,2.2963,115.9698,1,1,"[""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:4"", ""conv-41_session_9_D9:7"", ""conv-41_session_28_D28:5"", ""conv-41_session_1_D1:8"", ""conv-41_session_30_D30:18"", ""conv-41_session_1_D1:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_21_D21:12""]"
conv-41_qa_17,3,neo4j-native,conv-41,conv-41_session_9_D9:6,1,663,1,4.3566,20.1737,74.1211,105.3654,44.5003,1.4597,151.3254,1,1,"[""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:4"", ""conv-41_session_9_D9:7"", ""conv-41_session_28_D28:5"", ""conv-41_session_1_D1:8"", ""conv-41_session_30_D30:18"", ""conv-41_session_1_D1:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_21_D21:12""]"
conv-41_qa_17,3,neo4j-materialized,conv-41,conv-41_session_9_D9:6,1,663,1,4.656,5.8484,73.7069,104.2433,41.6361,1.7503,147.6297,1,1,"[""conv-41_session_9_D9:6"", ""conv-41_session_9_D9:3"", ""conv-41_session_9_D9:4"", ""conv-41_session_9_D9:7"", ""conv-41_session_28_D28:5"", ""conv-41_session_1_D1:8"", ""conv-41_session_30_D30:18"", ""conv-41_session_1_D1:9"", ""conv-41_session_30_D30:14"", ""conv-41_session_21_D21:12""]"
conv-41_qa_18,1,cassandra-base,conv-41,conv-41_session_7_D7:16,1,663,1,37.4885,73.9347,98.9469,107.2072,13.8732,2.745,123.8254,1,3,"[""conv-41_session_25_D25:11"", ""conv-41_session_10_D10:1"", ""conv-41_session_7_D7:16"", ""conv-41_session_25_D25:10"", ""conv-41_session_18_D18:19"", ""conv-41_session_25_D25:18"", ""conv-41_session_18_D18:16"", ""conv-41_session_25_D25:17"", ""conv-41_session_25_D25:13"", ""conv-41_session_19_D19:3""]"
conv-41_qa_18,1,cassandra-materialized,conv-41,conv-41_session_7_D7:16,1,663,1,37.804,49.9278,98.0815,108.006,14.3328,3.1281,125.4669,1,3,"[""conv-41_session_25_D25:11"", ""conv-41_session_10_D10:1"", ""conv-41_session_7_D7:16"", ""conv-41_session_25_D25:10"", ""conv-41_session_18_D18:19"", ""conv-41_session_25_D25:18"", ""conv-41_session_18_D18:16"", ""conv-41_session_25_D25:17"", ""conv-41_session_25_D25:13"", ""conv-41_session_19_D19:3""]"
conv-41_qa_18,1,neo4j-native,conv-41,conv-41_session_7_D7:16,1,663,1,5.8911,7.096,77.6021,110.5413,46.5927,1.3542,158.4882,1,3,"[""conv-41_session_25_D25:11"", ""conv-41_session_10_D10:1"", ""conv-41_session_7_D7:16"", ""conv-41_session_25_D25:10"", ""conv-41_session_18_D18:19"", ""conv-41_session_25_D25:18"", ""conv-41_session_18_D18:16"", ""conv-41_session_25_D25:17"", ""conv-41_session_25_D25:13"", ""conv-41_session_19_D19:3""]"
conv-41_qa_18,1,neo4j-materialized,conv-41,conv-41_session_7_D7:16,1,663,1,4.4694,26.7326,96.839,109.7486,42.7352,1.7894,154.2732,1,3,"[""conv-41_session_25_D25:11"", ""conv-41_session_10_D10:1"", ""conv-41_session_7_D7:16"", ""conv-41_session_25_D25:10"", ""conv-41_session_18_D18:19"", ""conv-41_session_25_D25:18"", ""conv-41_session_18_D18:16"", ""conv-41_session_25_D25:17"", ""conv-41_session_25_D25:13"", ""conv-41_session_19_D19:3""]"
