qa_id,evidence_id,memory_id,sample_id
conv-48_qa_119,D8:16,conv-48_session_8_D8:16,conv-48
conv-48_qa_120,D8:19,conv-48_session_8_D8:19,conv-48
conv-48_qa_121,D9:14,conv-48_session_9_D9:14,conv-48
conv-48_qa_122,D10:13,conv-48_session_10_D10:13,conv-48
conv-48_qa_123,D10:17,conv-48_session_10_D10:17,conv-48
conv-48_qa_124,D10:20,conv-48_session_10_D10:20,conv-48
conv-48_qa_125,D11:4,conv-48_session_11_D11:4,conv-48
conv-48_qa_126,D11:8,conv-48_session_11_D11:8,conv-48
conv-48_qa_127,D11:9,conv-48_session_11_D11:9,conv-48
conv-48_qa_128,D11:10,conv-48_session_11_D11:10,conv-48
conv-48_qa_129,D12:1,conv-48_session_12_D12:1,conv-48
conv-48_qa_130,D12:3,conv-48_session_12_D12:3,conv-48
conv-48_qa_131,D12:6,conv-48_session_12_D12:6,conv-48
conv-48_qa_132,D12:6,conv-48_session_12_D12:6,conv-48
conv-48_qa_133,D13:5,conv-48_session_13_D13:5,conv-48
conv-48_qa_134,D14:6,conv-48_session_14_D14:6,conv-48
conv-48_qa_135,D14:6,conv-48_session_14_D14:6,conv-48
conv-48_qa_136,D14:15,conv-48_session_14_D14:15,conv-48
conv-48_qa_137,D15:1,conv-48_session_15_D15:1,conv-48
conv-48_qa_138,D15:3,conv-48_session_15_D15:3,conv-48
conv-48_qa_139,D15:18,conv-48_session_15_D15:18,conv-48
conv-48_qa_140,D15:10,conv-48_session_15_D15:10,conv-48
conv-48_qa_141,D15:27,conv-48_session_15_D15:27,conv-48
conv-48_qa_142,D15:20,conv-48_session_15_D15:20,conv-48
conv-48_qa_143,D15:27,conv-48_session_15_D15:27,conv-48
conv-48_qa_144,D16:6,conv-48_session_16_D16:6,conv-48
conv-48_qa_145,D16:4,conv-48_session_16_D16:4,conv-48
conv-48_qa_146,D16:15,conv-48_session_16_D16:15,conv-48
conv-48_qa_147,D17:6,conv-48_session_17_D17:6,conv-48
conv-48_qa_148,D18:3,conv-48_session_18_D18:3,conv-48
conv-48_qa_149,D19:8,conv-48_session_19_D19:8,conv-48
conv-48_qa_150,D19:8,conv-48_session_19_D19:8,conv-48
conv-48_qa_151,D19:11,conv-48_session_19_D19:11,conv-48
conv-48_qa_152,D19:18,conv-48_session_19_D19:18,conv-48
conv-48_qa_153,D19:19,conv-48_session_19_D19:19,conv-48
conv-48_qa_154,D19:21,conv-48_session_19_D19:21,conv-48
conv-48_qa_155,D20:12,conv-48_session_20_D20:12,conv-48
conv-48_qa_156,D20:19,conv-48_session_20_D20:19,conv-48
conv-48_qa_157,D20:21,conv-48_session_20_D20:21,conv-48
conv-48_qa_158,D21:6,conv-48_session_21_D21:6,conv-48
conv-48_qa_159,D21:8,conv-48_session_21_D21:8,conv-48
conv-48_qa_160,D21:6,conv-48_session_21_D21:6,conv-48
conv-48_qa_161,D22:6,conv-48_session_22_D22:6,conv-48
conv-48_qa_162,D22:8,conv-48_session_22_D22:8,conv-48
conv-48_qa_163,D22:25,conv-48_session_22_D22:25,conv-48
conv-48_qa_164,D22:27,conv-48_session_22_D22:27,conv-48
conv-48_qa_165,D23:1,conv-48_session_23_D23:1,conv-48
conv-48_qa_166,D23:9,conv-48_session_23_D23:9,conv-48
conv-48_qa_167,D23:29,conv-48_session_23_D23:29,conv-48
conv-48_qa_168,D23:29,conv-48_session_23_D23:29,conv-48
conv-48_qa_169,D24:2,conv-48_session_24_D24:2,conv-48
conv-48_qa_170,D24:5,conv-48_session_24_D24:5,conv-48
conv-48_qa_171,D24:6,conv-48_session_24_D24:6,conv-48
conv-48_qa_172,D24:10,conv-48_session_24_D24:10,conv-48
conv-48_qa_173,D25:1,conv-48_session_25_D25:1,conv-48
conv-48_qa_174,D26:15,conv-48_session_26_D26:15,conv-48
conv-48_qa_175,D27:1,conv-48_session_27_D27:1,conv-48
conv-48_qa_176,D27:5,conv-48_session_27_D27:5,conv-48
conv-48_qa_177,D27:9,conv-48_session_27_D27:9,conv-48
conv-48_qa_178,D27:1,conv-48_session_27_D27:1,conv-48
conv-48_qa_179,D27:12,conv-48_session_27_D27:12,conv-48
conv-48_qa_180,D28:7,conv-48_session_28_D28:7,conv-48
conv-48_qa_181,D28:11,conv-48_session_28_D28:11,conv-48
conv-48_qa_182,D28:15,conv-48_session_28_D28:15,conv-48
conv-48_qa_183,D28:22,conv-48_session_28_D28:22,conv-48
conv-48_qa_184,D29:1,conv-48_session_29_D29:1,conv-48
conv-48_qa_185,D29:7,conv-48_session_29_D29:7,conv-48
conv-48_qa_186,D29:9,conv-48_session_29_D29:9,conv-48
conv-48_qa_187,D29:12,conv-48_session_29_D29:12,conv-48
conv-48_qa_188,D29:27,conv-48_session_29_D29:27,conv-48
conv-48_qa_189,D30:1,conv-48_session_30_D30:1,conv-48
conv-48_qa_190,D30:1,conv-48_session_30_D30:1,conv-48
conv-48_qa_191,D2:20,conv-48_session_2_D2:20,conv-48
conv-48_qa_191,D2:22,conv-48_session_2_D2:22,conv-48
conv-48_qa_192,D4:21,conv-48_session_4_D4:21,conv-48
conv-48_qa_192,D4:23,conv-48_session_4_D4:23,conv-48
conv-48_qa_193,D22:23,conv-48_session_22_D22:23,conv-48
conv-48_qa_193,D22:25,conv-48_session_22_D22:25,conv-48
conv-48_qa_194,D22:27,conv-48_session_22_D22:27,conv-48
conv-48_qa_194,D22:29,conv-48_session_22_D22:29,conv-48
conv-48_qa_195,D24:6,conv-48_session_24_D24:6,conv-48
conv-48_qa_196,D2:24,conv-48_session_2_D2:24,conv-48
conv-48_qa_197,D3:6,conv-48_session_3_D3:6,conv-48
conv-48_qa_198,D4:21,conv-48_session_4_D4:21,conv-48
conv-48_qa_199,D5:5,conv-48_session_5_D5:5,conv-48
conv-48_qa_200,D5:9,conv-48_session_5_D5:9,conv-48
conv-48_qa_201,D6:4,conv-48_session_6_D6:4,conv-48
conv-48_qa_202,D6:4,conv-48_session_6_D6:4,conv-48
conv-48_qa_203,D7:9,conv-48_session_7_D7:9,conv-48
conv-48_qa_204,D7:18,conv-48_session_7_D7:18,conv-48
conv-48_qa_205,D10:13,conv-48_session_10_D10:13,conv-48
conv-48_qa_206,D10:20,conv-48_session_10_D10:20,conv-48
conv-48_qa_207,D11:9,conv-48_session_11_D11:9,conv-48
conv-48_qa_208,D12:1,conv-48_session_12_D12:1,conv-48
conv-48_qa_209,D12:3,conv-48_session_12_D12:3,conv-48
conv-48_qa_210,D12:6,conv-48_session_12_D12:6,conv-48
conv-48_qa_211,D14:6,conv-48_session_14_D14:6,conv-48
conv-48_qa_212,D14:6,conv-48_session_14_D14:6,conv-48
conv-48_qa_213,D15:3,conv-48_session_15_D15:3,conv-48
conv-48_qa_214,D15:18,conv-48_session_15_D15:18,conv-48
conv-48_qa_215,D16:6,conv-48_session_16_D16:6,conv-48
conv-48_qa_216,D17:6,conv-48_session_17_D17:6,conv-48
conv-48_qa_217,D18:3,conv-48_session_18_D18:3,conv-48
conv-48_qa_218,D19:8,conv-48_session_19_D19:8,conv-48
conv-48_qa_219,D19:8,conv-48_session_19_D19:8,conv-48
conv-48_qa_220,D19:18,conv-48_session_19_D19:18,conv-48
conv-48_qa_221,D19:19,conv-48_session_19_D19:19,conv-48
conv-48_qa_222,D21:8,conv-48_session_21_D21:8,conv-48
conv-48_qa_223,D21:6,conv-48_session_21_D21:6,conv-48
conv-48_qa_224,D22:6,conv-48_session_22_D22:6,conv-48
conv-48_qa_225,D22:8,conv-48_session_22_D22:8,conv-48
conv-48_qa_226,D22:25,conv-48_session_22_D22:25,conv-48
conv-48_qa_227,D23:1,conv-48_session_23_D23:1,conv-48
conv-48_qa_228,D23:29,conv-48_session_23_D23:29,conv-48
conv-48_qa_229,D24:5,conv-48_session_24_D24:5,conv-48
conv-48_qa_230,D24:6,conv-48_session_24_D24:6,conv-48
conv-48_qa_231,D24:10,conv-48_session_24_D24:10,conv-48
conv-48_qa_232,D27:1,conv-48_session_27_D27:1,conv-48
conv-48_qa_233,D28:7,conv-48_session_28_D28:7,conv-48
conv-48_qa_234,D28:11,conv-48_session_28_D28:11,conv-48
conv-48_qa_235,D29:1,conv-48_session_29_D29:1,conv-48
conv-48_qa_236,D29:9,conv-48_session_29_D29:9,conv-48
conv-48_qa_237,D29:12,conv-48_session_29_D29:12,conv-48
conv-48_qa_238,D30:1,conv-48_session_30_D30:1,conv-48
conv-49_qa_0,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_0,D1:4,conv-49_session_1_D1:4,conv-49
conv-49_qa_0,D18:1,conv-49_session_18_D18:1,conv-49
conv-49_qa_0,D18:3,conv-49_session_18_D18:3,conv-49
conv-49_qa_0,D22:2,conv-49_session_22_D22:2,conv-49
conv-49_qa_1,D18:1,conv-49_session_18_D18:1,conv-49
conv-49_qa_1,D18:2,conv-49_session_18_D18:2,conv-49
conv-49_qa_1,D18:3,conv-49_session_18_D18:3,conv-49
conv-49_qa_1,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_1,D1:4,conv-49_session_1_D1:4,conv-49
conv-49_qa_2,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_2,D1:4,conv-49_session_1_D1:4,conv-49
conv-49_qa_2,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_3,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_3,D1:4,conv-49_session_1_D1:4,conv-49
conv-49_qa_4,D1:11,conv-49_session_1_D1:11,conv-49
conv-49_qa_5,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_6,D1:4,conv-49_session_1_D1:4,conv-49
conv-49_qa_6,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_7,D1:11,conv-49_session_1_D1:11,conv-49
conv-49_qa_7,D2:10,conv-49_session_2_D2:10,conv-49
conv-49_qa_7,D10:8,conv-49_session_10_D10:8,conv-49
conv-49_qa_7,D13:6,conv-49_session_13_D13:6,conv-49
conv-49_qa_7,D13:8,conv-49_session_13_D13:8,conv-49
conv-49_qa_7,D20:6,conv-49_session_20_D20:6,conv-49
conv-49_qa_7,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_7,D7:4,conv-49_session_7_D7:4,conv-49
conv-49_qa_7,D7:6,conv-49_session_7_D7:6,conv-49
conv-49_qa_7,D21:19,conv-49_session_21_D21:19,conv-49
conv-49_qa_8,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_8,D1:16,conv-49_session_1_D1:16,conv-49
conv-49_qa_8,D8:13,conv-49_session_8_D8:13,conv-49
conv-49_qa_8,D8:14,conv-49_session_8_D8:14,conv-49
conv-49_qa_9,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_10,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_10,D2:3,conv-49_session_2_D2:3,conv-49
conv-49_qa_10,D19:1,conv-49_session_19_D19:1,conv-49
conv-49_qa_10,D19:3,conv-49_session_19_D19:3,conv-49
conv-49_qa_11,D2:6,conv-49_session_2_D2:6,conv-49
conv-49_qa_11,D3:4,conv-49_session_3_D3:4,conv-49
conv-49_qa_11,D24:12,conv-49_session_24_D24:12,conv-49
conv-49_qa_11,D24:14,conv-49_session_24_D24:14,conv-49
conv-49_qa_11,D5:5,conv-49_session_5_D5:5,conv-49
conv-49_qa_11,D6:2,conv-49_session_6_D6:2,conv-49
conv-49_qa_11,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_11,D7:12,conv-49_session_7_D7:12,conv-49
conv-49_qa_11,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_11,D10:6,conv-49_session_10_D10:6,conv-49
conv-49_qa_11,D12:1,conv-49_session_12_D12:1,conv-49
conv-49_qa_11,D13:2,conv-49_session_13_D13:2,conv-49
conv-49_qa_11,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_11,D15:1,conv-49_session_15_D15:1,conv-49
conv-49_qa_11,D16:3,conv-49_session_16_D16:3,conv-49
conv-49_qa_11,D17:3,conv-49_session_17_D17:3,conv-49
conv-49_qa_11,D24:20,conv-49_session_24_D24:20,conv-49
conv-49_qa_11,D25:1,conv-49_session_25_D25:1,conv-49
conv-49_qa_11,D25:3,conv-49_session_25_D25:3,conv-49
conv-49_qa_12,D2:6,conv-49_session_2_D2:6,conv-49
conv-49_qa_13,D3:1,conv-49_session_3_D3:1,conv-49
conv-49_qa_14,D3:3,conv-49_session_3_D3:3,conv-49
conv-49_qa_14,D5:5,conv-49_session_5_D5:5,conv-49
conv-49_qa_14,D23:15,conv-49_session_23_D23:15,conv-49
conv-49_qa_14,D22:12,conv-49_session_22_D22:12,conv-49
conv-49_qa_15,D3:4,conv-49_session_3_D3:4,conv-49
conv-49_qa_16,D3:16,conv-49_session_3_D3:16,conv-49
conv-49_qa_16,D22:19,conv-49_session_22_D22:19,conv-49
conv-49_qa_17,D4:1,conv-49_session_4_D4:1,conv-49
conv-49_qa_18,D3:5,conv-49_session_3_D3:5,conv-49
conv-49_qa_18,D4:10,conv-49_session_4_D4:10,conv-49
conv-49_qa_18,D22:10,conv-49_session_22_D22:10,conv-49
conv-49_qa_18,D22:14,conv-49_session_22_D22:14,conv-49
conv-49_qa_18,D24:15,conv-49_session_24_D24:15,conv-49
conv-49_qa_19,D3:10,conv-49_session_3_D3:10,conv-49
conv-49_qa_19,D3:15,conv-49_session_3_D3:15,conv-49
conv-49_qa_19,D22:1,conv-49_session_22_D22:1,conv-49
conv-49_qa_19,D8:17,conv-49_session_8_D8:17,conv-49
conv-49_qa_19,D8:22,conv-49_session_8_D8:22,conv-49
conv-49_qa_19,D9:8,conv-49_session_9_D9:8,conv-49
conv-49_qa_19,D9:11,conv-49_session_9_D9:11,conv-49
conv-49_qa_19,D14:7,conv-49_session_14_D14:7,conv-49
conv-49_qa_19,D14:12,conv-49_session_14_D14:12,conv-49
conv-49_qa_19,D12:7,conv-49_session_12_D12:7,conv-49
conv-49_qa_19,D12:11,conv-49_session_12_D12:11,conv-49
conv-49_qa_20,D2:9,conv-49_session_2_D2:9,conv-49
conv-49_qa_20,D3:1,conv-49_session_3_D3:1,conv-49
conv-49_qa_20,D3:3,conv-49_session_3_D3:3,conv-49
conv-49_qa_20,D3:5,conv-49_session_3_D3:5,conv-49
conv-49_qa_20,D4:10,conv-49_session_4_D4:10,conv-49
conv-49_qa_20,D14:12,conv-49_session_14_D14:12,conv-49
conv-49_qa_20,D5:9,conv-49_session_5_D5:9,conv-49
conv-49_qa_20,D7:3,conv-49_session_7_D7:3,conv-49
conv-49_qa_20,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_20,D7:5,conv-49_session_7_D7:5,conv-49
conv-49_qa_20,D7:12,conv-49_session_7_D7:12,conv-49
conv-49_qa_20,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_20,D8:5,conv-49_session_8_D8:5,conv-49
conv-49_qa_20,D8:7,conv-49_session_8_D8:7,conv-49
conv-49_qa_20,D8:8,conv-49_session_8_D8:8,conv-49
conv-49_qa_20,D8:12,conv-49_session_8_D8:12,conv-49
conv-49_qa_20,D9:1,conv-49_session_9_D9:1,conv-49
conv-49_qa_21,D5:1,conv-49_session_5_D5:1,conv-49
conv-49_qa_21,D5:3,conv-49_session_5_D5:3,conv-49
conv-49_qa_21,D23:3,conv-49_session_23_D23:3,conv-49
conv-49_qa_22,D5:1,conv-49_session_5_D5:1,conv-49
conv-49_qa_23,D4:15,conv-49_session_4_D4:15,conv-49
conv-49_qa_24,D5:1,conv-49_session_5_D5:1,conv-49
conv-49_qa_25,D5:6,conv-49_session_5_D5:6,conv-49
conv-49_qa_25,D5:7,conv-49_session_5_D5:7,conv-49
conv-49_qa_26,D5:9,conv-49_session_5_D5:9,conv-49
conv-49_qa_26,D5:11,conv-49_session_5_D5:11,conv-49
conv-49_qa_26,D5:13,conv-49_session_5_D5:13,conv-49
conv-49_qa_27,D5:7,conv-49_session_5_D5:7,conv-49
conv-49_qa_28,D6:4,conv-49_session_6_D6:4,conv-49
conv-49_qa_28,D11:7,conv-49_session_11_D11:7,conv-49
conv-49_qa_29,D5:1,conv-49_session_5_D5:1,conv-49
conv-49_qa_29,D6:1,conv-49_session_6_D6:1,conv-49
conv-49_qa_30,D6:1,conv-49_session_6_D6:1,conv-49
conv-49_qa_31,D9:1 D4:4 D4:6,conv-49_unknown_D9:1 D4:4 D4:6,conv-49
conv-49_qa_32,D6:13,conv-49_session_6_D6:13,conv-49
conv-49_qa_32,D21:20,conv-49_session_21_D21:20,conv-49
conv-49_qa_33,D6:14,conv-49_session_6_D6:14,conv-49
conv-49_qa_33,D24:22,conv-49_session_24_D24:22,conv-49
conv-49_qa_34,D7:1,conv-49_session_7_D7:1,conv-49
conv-49_qa_34,D20:3,conv-49_session_20_D20:3,conv-49
conv-49_qa_35,D7:1,conv-49_session_7_D7:1,conv-49
conv-49_qa_36,D7:8,conv-49_session_7_D7:8,conv-49
conv-49_qa_36,D8:7,conv-49_session_8_D8:7,conv-49
conv-49_qa_36,D23:26,conv-49_session_23_D23:26,conv-49
conv-49_qa_37,D3:2,conv-49_session_3_D3:2,conv-49
conv-49_qa_37,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_37,D7:4,conv-49_session_7_D7:4,conv-49
conv-49_qa_37,D8:7,conv-49_session_8_D8:7,conv-49
conv-49_qa_37,D10:2,conv-49_session_10_D10:2,conv-49
conv-49_qa_37,D11:1,conv-49_session_11_D11:1,conv-49
conv-49_qa_37,D18:6,conv-49_session_18_D18:6,conv-49
conv-49_qa_38,D22:1 D22:2 D9:10 D9:11,conv-49_unknown_D22:1 D22:2 D9:10 D9:11,conv-49
conv-49_qa_39,D2:6,conv-49_session_2_D2:6,conv-49
conv-49_qa_39,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_40,D8:12,conv-49_session_8_D8:12,conv-49
conv-49_qa_41,D8:12,conv-49_session_8_D8:12,conv-49
conv-49_qa_42,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_42,D1:15,conv-49_session_1_D1:15,conv-49
conv-49_qa_42,D1:16,conv-49_session_1_D1:16,conv-49
conv-49_qa_42,D8:14,conv-49_session_8_D8:14,conv-49
conv-49_qa_43,D2:6,conv-49_session_2_D2:6,conv-49
conv-49_qa_43,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_43,D12:1,conv-49_session_12_D12:1,conv-49
conv-49_qa_44,D8:20,conv-49_session_8_D8:20,conv-49
conv-49_qa_44,D20:13,conv-49_session_20_D20:13,conv-49
conv-49_qa_44,D20:15,conv-49_session_20_D20:15,conv-49
conv-49_qa_44,D21:10,conv-49_session_21_D21:10,conv-49
conv-49_qa_44,D21:14,conv-49_session_21_D21:14,conv-49
conv-49_qa_45,D8:27,conv-49_session_8_D8:27,conv-49
conv-49_qa_45,D9:8,conv-49_session_9_D9:8,conv-49
conv-49_qa_45,D9:10,conv-49_session_9_D9:10,conv-49
conv-49_qa_46,D21:18 D21:22 D11:15 D11:19,conv-49_unknown_D21:18 D21:22 D11:15 D11:19,conv-49
conv-49_qa_47,D8:26,conv-49_session_8_D8:26,conv-49
conv-49_qa_47,D8:27,conv-49_session_8_D8:27,conv-49
conv-49_qa_47,D8:28,conv-49_session_8_D8:28,conv-49
conv-49_qa_48,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_48,D9:1,conv-49_session_9_D9:1,conv-49
conv-49_qa_48,D21:9,conv-49_session_21_D21:9,conv-49
conv-49_qa_48,D22:1,conv-49_session_22_D22:1,conv-49
conv-49_qa_49,D7:1,conv-49_session_7_D7:1,conv-49
conv-49_qa_49,D7:9,conv-49_session_7_D7:9,conv-49
conv-49_qa_49,D7:10,conv-49_session_7_D7:10,conv-49
conv-49_qa_49,D9:2,conv-49_session_9_D9:2,conv-49
conv-49_qa_49,D11:2,conv-49_session_11_D11:2,conv-49
conv-49_qa_49,D11:3,conv-49_session_11_D11:3,conv-49
conv-49_qa_50,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_50,D1:6,conv-49_session_1_D1:6,conv-49
conv-49_qa_50,D4:8,conv-49_session_4_D4:8,conv-49
conv-49_qa_50,D6:1,conv-49_session_6_D6:1,conv-49
conv-49_qa_50,D8:30,conv-49_session_8_D8:30,conv-49
conv-49_qa_50,D9:6,conv-49_session_9_D9:6,conv-49
conv-49_qa_50,D25:8,conv-49_session_25_D25:8,conv-49
conv-49_qa_50,D25:10,conv-49_session_25_D25:10,conv-49
conv-49_qa_51,D4:2,conv-49_session_4_D4:2,conv-49
conv-49_qa_51,D4:6,conv-49_session_4_D4:6,conv-49
conv-49_qa_51,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_51,D14:2,conv-49_session_14_D14:2,conv-49
conv-49_qa_52,D10:12,conv-49_session_10_D10:12,conv-49
conv-49_qa_52,D10:13,conv-49_session_10_D10:13,conv-49
conv-49_qa_52,D10:14,conv-49_session_10_D10:14,conv-49
conv-49_qa_53,D10:12,conv-49_session_10_D10:12,conv-49
conv-49_qa_53,D10:13,conv-49_session_10_D10:13,conv-49
conv-49_qa_53,D10:14,conv-49_session_10_D10:14,conv-49
conv-49_qa_54,D3:1,conv-49_session_3_D3:1,conv-49
conv-49_qa_54,D9:2,conv-49_session_9_D9:2,conv-49
conv-49_qa_54,D11:2,conv-49_session_11_D11:2,conv-49
conv-49_qa_55,D11:6,conv-49_session_11_D11:6,conv-49
conv-49_qa_55,D14:2,conv-49_session_14_D14:2,conv-49
conv-49_qa_56,D11:15,conv-49_session_11_D11:15,conv-49
conv-49_qa_56,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_57,D13:14,conv-49_session_13_D13:14,conv-49
conv-49_qa_58,D12:2,conv-49_session_12_D12:2,conv-49
conv-49_qa_59,D13:10,conv-49_session_13_D13:10,conv-49
conv-49_qa_60,D13:8,conv-49_session_13_D13:8,conv-49
conv-49_qa_61,D13:4,conv-49_session_13_D13:4,conv-49
conv-49_qa_62,D3:1,conv-49_session_3_D3:1,conv-49
conv-49_qa_62,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_62,D14:2,conv-49_session_14_D14:2,conv-49
conv-49_qa_62,D17:2,conv-49_session_17_D17:2,conv-49
conv-49_qa_63,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_64,D2:6,conv-49_session_2_D2:6,conv-49
conv-49_qa_64,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_64,D12:1,conv-49_session_12_D12:1,conv-49
conv-49_qa_64,D14:1,conv-49_session_14_D14:1,conv-49
conv-49_qa_65,D16:16,conv-49_session_16_D16:16,conv-49
conv-49_qa_65,D16:18,conv-49_session_16_D16:18,conv-49
conv-49_qa_65,D16:20,conv-49_session_16_D16:20,conv-49
conv-49_qa_66,D16:10,conv-49_session_16_D16:10,conv-49
conv-49_qa_67,D16:24,conv-49_session_16_D16:24,conv-49
conv-49_qa_68,D18:6,conv-49_session_18_D18:6,conv-49
conv-49_qa_69,D19:1,conv-49_session_19_D19:1,conv-49
conv-49_qa_69,D21:2,conv-49_session_21_D21:2,conv-49
conv-49_qa_70,D5:1,conv-49_session_5_D5:1,conv-49
conv-49_qa_70,D21:1,conv-49_session_21_D21:1,conv-49
conv-49_qa_71,D21:2,conv-49_session_21_D21:2,conv-49
conv-49_qa_72,D20:6,conv-49_session_20_D20:6,conv-49
conv-49_qa_72,D22:1,conv-49_session_22_D22:1,conv-49
conv-49_qa_73,D19:11,conv-49_session_19_D19:11,conv-49
conv-49_qa_74,D20:3,conv-49_session_20_D20:3,conv-49
conv-49_qa_75,D23:1,conv-49_session_23_D23:1,conv-49
conv-49_qa_76,D20:13,conv-49_session_20_D20:13,conv-49
conv-49_qa_76,D20:15,conv-49_session_20_D20:15,conv-49
conv-49_qa_77,D23:15,conv-49_session_23_D23:15,conv-49
conv-49_qa_77,D23:23,conv-49_session_23_D23:23,conv-49
conv-49_qa_77,D23:25,conv-49_session_23_D23:25,conv-49
conv-49_qa_77,D24:9,conv-49_session_24_D24:9,conv-49
conv-49_qa_78,D21:2,conv-49_session_21_D21:2,conv-49
conv-49_qa_78,D22:4,conv-49_session_22_D22:4,conv-49
conv-49_qa_78,D22:5,conv-49_session_22_D22:5,conv-49
conv-49_qa_78,D23:1,conv-49_session_23_D23:1,conv-49
conv-49_qa_78,D23:5,conv-49_session_23_D23:5,conv-49
conv-49_qa_79,D23:23,conv-49_session_23_D23:23,conv-49
conv-49_qa_80,D24:3,conv-49_session_24_D24:3,conv-49
conv-49_qa_81,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_81,D2:10,conv-49_session_2_D2:10,conv-49
conv-49_qa_81,D2:11,conv-49_session_2_D2:11,conv-49
conv-49_qa_81,D2:14,conv-49_session_2_D2:14,conv-49
conv-49_qa_81,D8:18,conv-49_session_8_D8:18,conv-49
conv-49_qa_81,D10:8,conv-49_session_10_D10:8,conv-49
conv-49_qa_81,D11:8,conv-49_session_11_D11:8,conv-49
conv-49_qa_81,D16:23,conv-49_session_16_D16:23,conv-49
conv-49_qa_81,D18:7,conv-49_session_18_D18:7,conv-49
conv-49_qa_81,D24:19,conv-49_session_24_D24:19,conv-49
conv-49_qa_81,D24:21,conv-49_session_24_D24:21,conv-49
conv-49_qa_82,D10:6,conv-49_session_10_D10:6,conv-49
conv-49_qa_82,D13:2,conv-49_session_13_D13:2,conv-49
conv-49_qa_82,D13:4,conv-49_session_13_D13:4,conv-49
conv-49_qa_82,D16:17,conv-49_session_16_D16:17,conv-49
conv-49_qa_82,D16:23,conv-49_session_16_D16:23,conv-49
conv-49_qa_82,D18:8,conv-49_session_18_D18:8,conv-49
conv-49_qa_83,D1:2,conv-49_session_1_D1:2,conv-49
conv-49_qa_84,D1:16,conv-49_session_1_D1:16,conv-49
conv-49_qa_85,D1:14,conv-49_session_1_D1:14,conv-49
conv-49_qa_86,D1:18,conv-49_session_1_D1:18,conv-49
conv-49_qa_87,D2:1,conv-49_session_2_D2:1,conv-49
conv-49_qa_88,D2:3,conv-49_session_2_D2:3,conv-49
conv-49_qa_89,D3:4,conv-49_session_3_D3:4,conv-49
conv-49_qa_90,D3:5,conv-49_session_3_D3:5,conv-49
conv-49_qa_91,D3:6,conv-49_session_3_D3:6,conv-49
conv-49_qa_92,D3:16,conv-49_session_3_D3:16,conv-49
conv-49_qa_93,D4:10,conv-49_session_4_D4:10,conv-49
conv-49_qa_94,D4:8,conv-49_session_4_D4:8,conv-49
conv-49_qa_95,D5:9,conv-49_session_5_D5:9,conv-49
conv-49_qa_96,D5:17,conv-49_session_5_D5:17,conv-49
conv-49_qa_97,D5:17,conv-49_session_5_D5:17,conv-49
conv-49_qa_98,D6:6,conv-49_session_6_D6:6,conv-49
conv-49_qa_99,D6:15,conv-49_session_6_D6:15,conv-49
conv-49_qa_100,D6:13,conv-49_session_6_D6:13,conv-49
conv-49_qa_101,D7:2,conv-49_session_7_D7:2,conv-49
conv-49_qa_102,D7:4,conv-49_session_7_D7:4,conv-49
conv-49_qa_103,D7:7,conv-49_session_7_D7:7,conv-49
conv-49_qa_104,D8:1,conv-49_session_8_D8:1,conv-49
conv-49_qa_105,D8:12,conv-49_session_8_D8:12,conv-49
conv-49_qa_106,D8:14,conv-49_session_8_D8:14,conv-49
conv-49_qa_107,D8:18,conv-49_session_8_D8:18,conv-49
conv-49_qa_108,D8:20,conv-49_session_8_D8:20,conv-49
conv-49_qa_109,D8:26,conv-49_session_8_D8:26,conv-49
conv-49_qa_110,D9:2,conv-49_session_9_D9:2,conv-49
conv-49_qa_111,D9:6,conv-49_session_9_D9:6,conv-49
conv-49_qa_112,D9:5,conv-49_session_9_D9:5,conv-49
