qa_id,cell,scope_id,full_candidate_parity,full_top10_parity,probe_relation,relation_candidate_count,relation_candidate_parity,relation_top10_parity
conv-42_qa_164,neo4j-materialized,conv-42,1,1,game,1,1,1
conv-42_qa_165,cassandra-base,conv-42,1,1,share,3,1,1
conv-42_qa_165,cassandra-materialized,conv-42,1,1,share,3,1,1
conv-42_qa_165,neo4j-native,conv-42,1,1,share,3,1,1
conv-42_qa_165,neo4j-materialized,conv-42,1,1,share,3,1,1
conv-42_qa_166,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_166,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_166,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_166,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_167,cassandra-base,conv-42,1,1,like,1,1,1
conv-42_qa_167,cassandra-materialized,conv-42,1,1,like,1,1,1
conv-42_qa_167,neo4j-native,conv-42,1,1,like,1,1,1
conv-42_qa_167,neo4j-materialized,conv-42,1,1,like,1,1,1
conv-42_qa_168,cassandra-base,conv-42,1,1,stay,1,1,1
conv-42_qa_168,cassandra-materialized,conv-42,1,1,stay,1,1,1
conv-42_qa_168,neo4j-native,conv-42,1,1,stay,1,1,1
conv-42_qa_168,neo4j-materialized,conv-42,1,1,stay,1,1,1
conv-42_qa_169,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_169,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_169,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_169,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_170,cassandra-base,conv-42,1,1,name,2,1,1
conv-42_qa_170,cassandra-materialized,conv-42,1,1,name,2,1,1
conv-42_qa_170,neo4j-native,conv-42,1,1,name,2,1,1
conv-42_qa_170,neo4j-materialized,conv-42,1,1,name,2,1,1
conv-42_qa_171,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_171,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_171,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_171,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_172,cassandra-base,conv-42,1,1,feel,1,1,1
conv-42_qa_172,cassandra-materialized,conv-42,1,1,feel,1,1,1
conv-42_qa_172,neo4j-native,conv-42,1,1,feel,1,1,1
conv-42_qa_172,neo4j-materialized,conv-42,1,1,feel,1,1,1
conv-42_qa_173,cassandra-base,conv-42,1,1,give,2,1,1
conv-42_qa_173,cassandra-materialized,conv-42,1,1,give,2,1,1
conv-42_qa_173,neo4j-native,conv-42,1,1,give,2,1,1
conv-42_qa_173,neo4j-materialized,conv-42,1,1,give,2,1,1
conv-42_qa_174,cassandra-base,conv-42,1,1,cheer,1,1,1
conv-42_qa_174,cassandra-materialized,conv-42,1,1,cheer,1,1,1
conv-42_qa_174,neo4j-native,conv-42,1,1,cheer,1,1,1
conv-42_qa_174,neo4j-materialized,conv-42,1,1,cheer,1,1,1
conv-42_qa_175,cassandra-base,conv-42,1,1,use,6,1,1
conv-42_qa_175,cassandra-materialized,conv-42,1,1,use,6,1,1
conv-42_qa_175,neo4j-native,conv-42,1,1,use,6,1,1
conv-42_qa_175,neo4j-materialized,conv-42,1,1,use,6,1,1
conv-42_qa_176,cassandra-base,conv-42,1,1,contribute,1,1,1
conv-42_qa_176,cassandra-materialized,conv-42,1,1,contribute,1,1,1
conv-42_qa_176,neo4j-native,conv-42,1,1,contribute,1,1,1
conv-42_qa_176,neo4j-materialized,conv-42,1,1,contribute,1,1,1
conv-42_qa_177,cassandra-base,conv-42,1,1,create,2,1,1
conv-42_qa_177,cassandra-materialized,conv-42,1,1,create,2,1,1
conv-42_qa_177,neo4j-native,conv-42,1,1,create,2,1,1
conv-42_qa_177,neo4j-materialized,conv-42,1,1,create,2,1,1
conv-42_qa_178,cassandra-base,conv-42,1,1,get,1,1,1
conv-42_qa_178,cassandra-materialized,conv-42,1,1,get,1,1,1
conv-42_qa_178,neo4j-native,conv-42,1,1,get,1,1,1
conv-42_qa_178,neo4j-materialized,conv-42,1,1,get,1,1,1
conv-42_qa_179,cassandra-base,conv-42,1,1,come,2,1,1
conv-42_qa_179,cassandra-materialized,conv-42,1,1,come,2,1,1
conv-42_qa_179,neo4j-native,conv-42,1,1,come,2,1,1
conv-42_qa_179,neo4j-materialized,conv-42,1,1,come,2,1,1
conv-42_qa_180,cassandra-base,conv-42,1,1,have,3,1,1
conv-42_qa_180,cassandra-materialized,conv-42,1,1,have,3,1,1
conv-42_qa_180,neo4j-native,conv-42,1,1,have,3,1,1
conv-42_qa_180,neo4j-materialized,conv-42,1,1,have,3,1,1
conv-42_qa_181,cassandra-base,conv-42,1,1,make,4,1,1
conv-42_qa_181,cassandra-materialized,conv-42,1,1,make,4,1,1
conv-42_qa_181,neo4j-native,conv-42,1,1,make,4,1,1
conv-42_qa_181,neo4j-materialized,conv-42,1,1,make,4,1,1
conv-42_qa_182,cassandra-base,conv-42,1,1,find,4,1,1
conv-42_qa_182,cassandra-materialized,conv-42,1,1,find,4,1,1
conv-42_qa_182,neo4j-native,conv-42,1,1,find,4,1,1
conv-42_qa_182,neo4j-materialized,conv-42,1,1,find,4,1,1
conv-42_qa_183,cassandra-base,conv-42,1,1,game,1,1,1
conv-42_qa_183,cassandra-materialized,conv-42,1,1,game,1,1,1
conv-42_qa_183,neo4j-native,conv-42,1,1,game,1,1,1
conv-42_qa_183,neo4j-materialized,conv-42,1,1,game,1,1,1
conv-42_qa_184,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_184,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_184,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_184,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_185,cassandra-base,conv-42,1,1,game,1,1,1
conv-42_qa_185,cassandra-materialized,conv-42,1,1,game,1,1,1
conv-42_qa_185,neo4j-native,conv-42,1,1,game,1,1,1
conv-42_qa_185,neo4j-materialized,conv-42,1,1,game,1,1,1
conv-42_qa_186,cassandra-base,conv-42,1,1,make,4,1,1
conv-42_qa_186,cassandra-materialized,conv-42,1,1,make,4,1,1
conv-42_qa_186,neo4j-native,conv-42,1,1,make,4,1,1
conv-42_qa_186,neo4j-materialized,conv-42,1,1,make,4,1,1
conv-42_qa_187,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_187,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_187,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_187,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_188,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_188,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_188,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_188,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_189,cassandra-base,conv-42,1,1,start,3,1,1
conv-42_qa_189,cassandra-materialized,conv-42,1,1,start,3,1,1
conv-42_qa_189,neo4j-native,conv-42,1,1,start,3,1,1
conv-42_qa_189,neo4j-materialized,conv-42,1,1,start,3,1,1
conv-42_qa_190,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_190,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_190,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_190,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_191,cassandra-base,conv-42,1,1,give,2,1,1
conv-42_qa_191,cassandra-materialized,conv-42,1,1,give,2,1,1
conv-42_qa_191,neo4j-native,conv-42,1,1,give,2,1,1
conv-42_qa_191,neo4j-materialized,conv-42,1,1,give,2,1,1
conv-42_qa_192,cassandra-base,conv-42,1,1,take,7,1,1
conv-42_qa_192,cassandra-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_192,neo4j-native,conv-42,1,1,take,7,1,1
conv-42_qa_192,neo4j-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_193,cassandra-base,conv-42,1,1,take,7,1,1
conv-42_qa_193,cassandra-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_193,neo4j-native,conv-42,1,1,take,7,1,1
conv-42_qa_193,neo4j-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_194,cassandra-base,conv-42,1,1,get,1,1,1
conv-42_qa_194,cassandra-materialized,conv-42,1,1,get,1,1,1
conv-42_qa_194,neo4j-native,conv-42,1,1,get,1,1,1
conv-42_qa_194,neo4j-materialized,conv-42,1,1,get,1,1,1
conv-42_qa_195,cassandra-base,conv-42,1,1,,0,,
conv-42_qa_195,cassandra-materialized,conv-42,1,1,,0,,
conv-42_qa_195,neo4j-native,conv-42,1,1,,0,,
conv-42_qa_195,neo4j-materialized,conv-42,1,1,,0,,
conv-42_qa_196,cassandra-base,conv-42,1,1,take,7,1,1
conv-42_qa_196,cassandra-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_196,neo4j-native,conv-42,1,1,take,7,1,1
conv-42_qa_196,neo4j-materialized,conv-42,1,1,take,7,1,1
conv-42_qa_197,cassandra-base,conv-42,1,1,love,1,1,1
conv-42_qa_197,cassandra-materialized,conv-42,1,1,love,1,1,1
conv-42_qa_197,neo4j-native,conv-42,1,1,love,1,1,1
conv-42_qa_197,neo4j-materialized,conv-42,1,1,love,1,1,1
conv-42_qa_198,cassandra-base,conv-42,1,1,share,3,1,1
conv-42_qa_198,cassandra-materialized,conv-42,1,1,share,3,1,1
conv-42_qa_198,neo4j-native,conv-42,1,1,share,3,1,1
conv-42_qa_198,neo4j-materialized,conv-42,1,1,share,3,1,1
conv-43_qa_0,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_0,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_0,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_0,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_1,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_1,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_1,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_1,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_2,cassandra-base,conv-43,1,1,collect,1,1,1
conv-43_qa_2,cassandra-materialized,conv-43,1,1,collect,1,1,1
conv-43_qa_2,neo4j-native,conv-43,1,1,collect,1,1,1
conv-43_qa_2,neo4j-materialized,conv-43,1,1,collect,1,1,1
conv-43_qa_3,cassandra-base,conv-43,1,1,enjoy,14,1,1
conv-43_qa_3,cassandra-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_3,neo4j-native,conv-43,1,1,enjoy,14,1,1
conv-43_qa_3,neo4j-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_4,cassandra-base,conv-43,1,1,read,12,1,1
conv-43_qa_4,cassandra-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_4,neo4j-native,conv-43,1,1,read,12,1,1
conv-43_qa_4,neo4j-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_5,cassandra-base,conv-43,1,1,enjoy,14,1,1
conv-43_qa_5,cassandra-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_5,neo4j-native,conv-43,1,1,enjoy,14,1,1
conv-43_qa_5,neo4j-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_6,cassandra-base,conv-43,1,1,score,1,1,1
conv-43_qa_6,cassandra-materialized,conv-43,1,1,score,1,1,1
conv-43_qa_6,neo4j-native,conv-43,1,1,score,1,1,1
conv-43_qa_6,neo4j-materialized,conv-43,1,1,score,1,1,1
conv-43_qa_7,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_7,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_7,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_7,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_8,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_8,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_8,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_8,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_9,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_9,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_9,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_9,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_10,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_10,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_10,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_10,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_11,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_11,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_11,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_11,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_12,cassandra-base,conv-43,1,1,start,3,1,1
conv-43_qa_12,cassandra-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_12,neo4j-native,conv-43,1,1,start,3,1,1
conv-43_qa_12,neo4j-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_13,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_13,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_13,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_13,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_14,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_14,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_14,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_14,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_15,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_15,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_15,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_15,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_16,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_16,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_16,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_16,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_17,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_17,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_17,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_17,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_18,cassandra-base,conv-43,1,1,read,12,1,1
conv-43_qa_18,cassandra-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_18,neo4j-native,conv-43,1,1,read,12,1,1
conv-43_qa_18,neo4j-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_19,cassandra-base,conv-43,1,1,work,3,1,1
conv-43_qa_19,cassandra-materialized,conv-43,1,1,work,3,1,1
conv-43_qa_19,neo4j-native,conv-43,1,1,work,3,1,1
conv-43_qa_19,neo4j-materialized,conv-43,1,1,work,3,1,1
conv-43_qa_20,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_20,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_20,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_20,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_21,cassandra-base,conv-43,1,1,mention,5,1,1
conv-43_qa_21,cassandra-materialized,conv-43,1,1,mention,5,1,1
conv-43_qa_21,neo4j-native,conv-43,1,1,mention,5,1,1
conv-43_qa_21,neo4j-materialized,conv-43,1,1,mention,5,1,1
conv-43_qa_22,cassandra-base,conv-43,1,1,meet,1,1,1
conv-43_qa_22,cassandra-materialized,conv-43,1,1,meet,1,1,1
conv-43_qa_22,neo4j-native,conv-43,1,1,meet,1,1,1
conv-43_qa_22,neo4j-materialized,conv-43,1,1,meet,1,1,1
conv-43_qa_23,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_23,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_23,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_23,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_24,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_24,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_24,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_24,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_25,cassandra-base,conv-43,1,1,own,2,1,1
conv-43_qa_25,cassandra-materialized,conv-43,1,1,own,2,1,1
conv-43_qa_25,neo4j-native,conv-43,1,1,own,2,1,1
conv-43_qa_25,neo4j-materialized,conv-43,1,1,own,2,1,1
conv-43_qa_26,cassandra-base,conv-43,1,1,mention,5,1,1
conv-43_qa_26,cassandra-materialized,conv-43,1,1,mention,5,1,1
conv-43_qa_26,neo4j-native,conv-43,1,1,mention,5,1,1
conv-43_qa_26,neo4j-materialized,conv-43,1,1,mention,5,1,1
conv-43_qa_27,cassandra-base,conv-43,1,1,use,2,1,1
conv-43_qa_27,cassandra-materialized,conv-43,1,1,use,2,1,1
conv-43_qa_27,neo4j-native,conv-43,1,1,use,2,1,1
conv-43_qa_27,neo4j-materialized,conv-43,1,1,use,2,1,1
conv-43_qa_28,cassandra-base,conv-43,1,1,enjoy,14,1,1
conv-43_qa_28,cassandra-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_28,neo4j-native,conv-43,1,1,enjoy,14,1,1
conv-43_qa_28,neo4j-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_29,cassandra-base,conv-43,1,1,play,7,1,1
conv-43_qa_29,cassandra-materialized,conv-43,1,1,play,7,1,1
conv-43_qa_29,neo4j-native,conv-43,1,1,play,7,1,1
conv-43_qa_29,neo4j-materialized,conv-43,1,1,play,7,1,1
conv-43_qa_30,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_30,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_30,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_30,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_31,cassandra-base,conv-43,1,1,plan,5,1,1
conv-43_qa_31,cassandra-materialized,conv-43,1,1,plan,5,1,1
conv-43_qa_31,neo4j-native,conv-43,1,1,plan,5,1,1
conv-43_qa_31,neo4j-materialized,conv-43,1,1,plan,5,1,1
conv-43_qa_32,cassandra-base,conv-43,1,1,be,1,1,1
conv-43_qa_32,cassandra-materialized,conv-43,1,1,be,1,1,1
conv-43_qa_32,neo4j-native,conv-43,1,1,be,1,1,1
conv-43_qa_32,neo4j-materialized,conv-43,1,1,be,1,1,1
conv-43_qa_33,cassandra-base,conv-43,1,1,plan,5,1,1
conv-43_qa_33,cassandra-materialized,conv-43,1,1,plan,5,1,1
conv-43_qa_33,neo4j-native,conv-43,1,1,plan,5,1,1
conv-43_qa_33,neo4j-materialized,conv-43,1,1,plan,5,1,1
conv-43_qa_34,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_34,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_34,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_34,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_35,cassandra-base,conv-43,1,1,enjoy,14,1,1
conv-43_qa_35,cassandra-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_35,neo4j-native,conv-43,1,1,enjoy,14,1,1
conv-43_qa_35,neo4j-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_36,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_36,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_36,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_36,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_37,cassandra-base,conv-43,1,1,visit,4,1,1
conv-43_qa_37,cassandra-materialized,conv-43,1,1,visit,4,1,1
conv-43_qa_37,neo4j-native,conv-43,1,1,visit,4,1,1
conv-43_qa_37,neo4j-materialized,conv-43,1,1,visit,4,1,1
conv-43_qa_38,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_38,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_38,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_38,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_39,cassandra-base,conv-43,1,1,go,4,1,1
conv-43_qa_39,cassandra-materialized,conv-43,1,1,go,4,1,1
conv-43_qa_39,neo4j-native,conv-43,1,1,go,4,1,1
conv-43_qa_39,neo4j-materialized,conv-43,1,1,go,4,1,1
conv-43_qa_40,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_40,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_40,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_40,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_41,cassandra-base,conv-43,1,1,write,7,1,1
conv-43_qa_41,cassandra-materialized,conv-43,1,1,write,7,1,1
conv-43_qa_41,neo4j-native,conv-43,1,1,write,7,1,1
conv-43_qa_41,neo4j-materialized,conv-43,1,1,write,7,1,1
conv-43_qa_42,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_42,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_42,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_42,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_43,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_43,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_43,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_43,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_44,cassandra-base,conv-43,1,1,go,4,1,1
conv-43_qa_44,cassandra-materialized,conv-43,1,1,go,4,1,1
conv-43_qa_44,neo4j-native,conv-43,1,1,go,4,1,1
conv-43_qa_44,neo4j-materialized,conv-43,1,1,go,4,1,1
conv-43_qa_45,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_45,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_45,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_45,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_46,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_46,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_46,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_46,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_47,cassandra-base,conv-43,1,1,get,1,1,1
conv-43_qa_47,cassandra-materialized,conv-43,1,1,get,1,1,1
conv-43_qa_47,neo4j-native,conv-43,1,1,get,1,1,1
conv-43_qa_47,neo4j-materialized,conv-43,1,1,get,1,1,1
conv-43_qa_48,cassandra-base,conv-43,1,1,get,1,1,1
conv-43_qa_48,cassandra-materialized,conv-43,1,1,get,1,1,1
conv-43_qa_48,neo4j-native,conv-43,1,1,get,1,1,1
conv-43_qa_48,neo4j-materialized,conv-43,1,1,get,1,1,1
conv-43_qa_49,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_49,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_49,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_49,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_50,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_50,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_50,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_50,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_51,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_51,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_51,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_51,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_52,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_52,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_52,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_52,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_53,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_53,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_53,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_53,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_54,cassandra-base,conv-43,1,1,take,6,1,1
conv-43_qa_54,cassandra-materialized,conv-43,1,1,take,6,1,1
conv-43_qa_54,neo4j-native,conv-43,1,1,take,6,1,1
conv-43_qa_54,neo4j-materialized,conv-43,1,1,take,6,1,1
conv-43_qa_55,cassandra-base,conv-43,1,1,start,3,1,1
conv-43_qa_55,cassandra-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_55,neo4j-native,conv-43,1,1,start,3,1,1
conv-43_qa_55,neo4j-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_56,cassandra-base,conv-43,1,1,start,3,1,1
conv-43_qa_56,cassandra-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_56,neo4j-native,conv-43,1,1,start,3,1,1
conv-43_qa_56,neo4j-materialized,conv-43,1,1,start,3,1,1
conv-43_qa_57,cassandra-base,conv-43,1,1,play,7,1,1
conv-43_qa_57,cassandra-materialized,conv-43,1,1,play,7,1,1
conv-43_qa_57,neo4j-native,conv-43,1,1,play,7,1,1
conv-43_qa_57,neo4j-materialized,conv-43,1,1,play,7,1,1
conv-43_qa_58,cassandra-base,conv-43,1,1,attend,4,1,1
conv-43_qa_58,cassandra-materialized,conv-43,1,1,attend,4,1,1
conv-43_qa_58,neo4j-native,conv-43,1,1,attend,4,1,1
conv-43_qa_58,neo4j-materialized,conv-43,1,1,attend,4,1,1
conv-43_qa_59,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_59,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_59,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_59,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_60,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_60,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_60,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_60,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_61,cassandra-base,conv-43,1,1,read,12,1,1
conv-43_qa_61,cassandra-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_61,neo4j-native,conv-43,1,1,read,12,1,1
conv-43_qa_61,neo4j-materialized,conv-43,1,1,read,12,1,1
conv-43_qa_62,cassandra-base,conv-43,1,1,share,2,1,1
conv-43_qa_62,cassandra-materialized,conv-43,1,1,share,2,1,1
conv-43_qa_62,neo4j-native,conv-43,1,1,share,2,1,1
conv-43_qa_62,neo4j-materialized,conv-43,1,1,share,2,1,1
conv-43_qa_63,cassandra-base,conv-43,1,1,organize,1,1,1
conv-43_qa_63,cassandra-materialized,conv-43,1,1,organize,1,1,1
conv-43_qa_63,neo4j-native,conv-43,1,1,organize,1,1,1
conv-43_qa_63,neo4j-materialized,conv-43,1,1,organize,1,1,1
conv-43_qa_64,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_64,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_64,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_64,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_65,cassandra-base,conv-43,1,1,,0,,
conv-43_qa_65,cassandra-materialized,conv-43,1,1,,0,,
conv-43_qa_65,neo4j-native,conv-43,1,1,,0,,
conv-43_qa_65,neo4j-materialized,conv-43,1,1,,0,,
conv-43_qa_66,cassandra-base,conv-43,1,1,enjoy,14,1,1
conv-43_qa_66,cassandra-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_66,neo4j-native,conv-43,1,1,enjoy,14,1,1
conv-43_qa_66,neo4j-materialized,conv-43,1,1,enjoy,14,1,1
conv-43_qa_67,cassandra-base,conv-43,1,1,be,1,1,1
conv-43_qa_67,cassandra-materialized,conv-43,1,1,be,1,1,1
conv-43_qa_67,neo4j-native,conv-43,1,1,be,1,1,1
